timestamp,type,side,price,conditions_met,ema_cross,rsi_confirm,mfi_confirm,trend_align,volume_confirm,rsi,mfi,atr,bb_width,leverage,stop_loss,take_profit
2026-02-26T14:34:59.693Z,ENTRY_LONG,LONG,68041.20,5,true,true,true,true,true,55.28,58.50,105.9184,0.6026,12,67829.36,68411.91
2026-02-26T14:35:59.403Z,ENTRY_LONG,LONG,68187.00,5,true,true,true,true,true,62.00,65.30,111.8742,0.6645,12,67963.25,68578.56
2026-02-26T14:45:59.293Z,ENTRY_SHORT,SHORT,67381.90,5,true,true,true,true,true,26.51,20.68,151.2115,0.9692,12,67684.32,66852.66
2026-02-26T14:47:59.734Z,ENTRY_SHORT,SHORT,67332.20,5,true,true,true,true,true,29.68,13.99,157.7482,1.2641,12,67647.70,66780.08
2026-02-26T15:02:00.861Z,ENTRY_SHORT,SHORT,67536.50,5,true,true,true,true,true,44.97,36.55,136.9186,1.0846,12,67810.34,67057.28
2026-02-26T15:16:59.476Z,ENTRY_SHORT,SHORT,67050.00,5,true,true,true,true,true,33.79,23.62,148.7306,0.9564,12,67347.46,66529.44
2026-02-26T15:17:59.907Z,ENTRY_SHORT,SHORT,66960.00,5,true,true,true,true,true,31.56,19.53,144.5427,1.1377,12,67249.09,66454.10
2026-02-26T15:20:00.063Z,ENTRY_SHORT,SHORT,66949.90,5,true,true,true,true,true,32.35,24.21,147.4970,1.3033,12,67244.89,66433.66
2026-02-26T16:06:59.269Z,ENTRY_SHORT,SHORT,67099.30,5,true,true,true,true,true,39.89,33.66,110.4111,0.4094,12,67320.12,66712.86
2026-02-26T16:08:00.966Z,ENTRY_SHORT,SHORT,67084.20,5,true,true,true,true,true,39.29,31.22,106.0745,0.5011,12,67296.35,66712.94
2026-02-26T16:28:59.918Z,ENTRY_LONG,LONG,67438.50,5,true,true,true,true,true,66.84,89.73,84.1244,0.6975,12,67270.25,67732.94
2026-02-26T16:36:00.096Z,ENTRY_SHORT,SHORT,66926.20,5,true,true,true,true,true,29.73,49.53,103.0188,0.7513,12,67132.24,66565.63
2026-02-26T16:45:59.336Z,ENTRY_SHORT,SHORT,66848.10,5,true,true,true,true,true,31.23,26.77,100.9518,1.0905,12,67050.00,66494.77
2026-02-26T16:47:00.632Z,ENTRY_SHORT,SHORT,66828.00,5,true,true,true,true,true,30.15,21.81,107.1624,1.1068,12,67042.32,66452.93
2026-02-26T16:48:00.941Z,ENTRY_SHORT,SHORT,66703.20,5,true,true,true,true,true,25.44,19.20,108.6508,1.1544,12,66920.50,66322.92
2026-02-26T16:50:59.461Z,ENTRY_SHORT,SHORT,66600.10,5,true,true,true,true,true,32.96,34.13,136.8643,0.9919,12,66873.83,66121.07
2026-02-26T17:23:59.303Z,ENTRY_SHORT,SHORT,66749.30,5,true,true,true,true,true,40.99,29.38,83.5338,0.3040,12,66916.37,66456.93
2026-02-26T17:50:59.583Z,ENTRY_SHORT,SHORT,66613.60,5,true,true,true,true,true,33.99,42.27,68.0209,0.5514,12,66749.64,66375.53
2026-02-26T19:59:59.505Z,ENTRY_LONG,LONG,67556.80,5,true,true,true,true,true,52.78,58.76,70.5634,0.3391,12,67415.67,67803.77
2026-02-27T00:37:59.413Z,ENTRY_SHORT,SHORT,67123.40,5,true,true,true,true,true,36.99,49.53,53.6598,0.2734,12,67230.72,66935.59
2026-02-27T00:45:59.269Z,ENTRY_SHORT,SHORT,67045.60,5,true,true,true,true,true,37.04,27.91,58.3765,0.4157,12,67162.35,66841.28
