timestamp,id,symbol,side,entry_price,exit_price,quantity,leverage,margin,pnl,pnl_pct,fees,net_pnl,duration_ms,close_reason,engine,tags
2026-03-02T08:15:35.475Z,be23dfc3,BTCUSDT,SHORT,66135.70,66070.10,0.036289,8,299.52,2.3806,0.4744,0.959524,1.4210,4475072,TRAILING,SWING,SWING|SWING_HIGH_CONVICTION
2026-03-02T08:17:46.572Z,b3da5530,BTCUSDT,SHORT,65967.00,65899.80,0.036382,8,299.52,2.4449,0.4959,0.959511,1.4853,106906,TRAILING,SWING,SWING|SWING_HIGH_CONVICTION
2026-03-02T08:26:04.939Z,42ebae7f,BTCUSDT,SHORT,65963.30,65793.90,0.014554,8,119.81,2.4654,1.7377,0.383507,2.0819,303179,TRAILING,TREND_RIDER,TREND_RIDER|EMA_BEARISH
2026-03-02T08:39:47.503Z,f91d7331,BTCUSDT,SHORT,65963.30,65901.10,0.037900,10,249.50,2.3574,0.5442,0.999529,1.3578,1126603,TRAILING,BREAKOUT_RETEST,BREAKOUT_RETEST|LEVEL_66050
2026-03-02T09:02:45.297Z,a6f5d722,BTCUSDT,LONG,66177.00,66240.10,0.037777,10,249.50,2.3838,0.5544,1.000477,1.3833,403768,TRAILING,BREAKOUT_RETEST,BREAKOUT_RETEST|LEVEL_66050
2026-03-02T09:10:34.578Z,e989ab05,BTCUSDT,SHORT,65611.70,66439.40,0.032006,7,299.58,-26.4918,-9.1251,0.845298,-27.3371,6514898,SL,SWING,SWING|SWING_BREAKOUT
2026-03-02T09:47:31.132Z,6ab72b43,BTCUSDT,LONG,66227.70,66290.80,0.037749,10,249.50,2.3819,0.5537,1.000476,1.3815,2670699,TRAILING,BREAKOUT_RETEST,BREAKOUT_RETEST|LEVEL_66050
2026-03-02T10:00:45.452Z,7e122180,BTCUSDT,SHORT,66207.20,66129.10,0.031719,7,299.58,2.4772,0.5467,0.839505,1.6377,3165525,TRAILING,SWING,SWING|SWING_BREAKOUT
2026-03-02T10:43:55.076Z,43165cfb,BTCUSDT,LONG,66145.50,66207.70,0.037795,10,249.50,2.3509,0.5412,1.000470,1.3504,1374614,TRAILING,BREAKOUT_RETEST,BREAKOUT_RETEST|LEVEL_66059
2026-03-02T11:35:53.354Z,11f2a1e8,BTCUSDT,SHORT,66058.00,66214.60,0.037846,10,249.50,-5.9266,-2.7767,1.001185,-6.9278,1193535,SL,BREAKOUT_RETEST,BREAKOUT_RETEST|LEVEL_66059
2026-03-02T12:48:13.867Z,c83e4674,BTCUSDT,SHORT,66010.80,65949.90,0.037873,10,249.50,2.3064,0.5238,0.999539,1.3069,433097,TRAILING,BREAKOUT_RETEST,BREAKOUT_RETEST|LEVEL_66059
2026-03-02T13:06:00.257Z,d19dac4d,BTCUSDT,SHORT,65957.10,65896.90,0.037903,10,249.50,2.2818,0.5139,0.999544,1.2822,1019050,TRAILING,BREAKOUT_RETEST,BREAKOUT_RETEST|LEVEL_66059
2026-03-02T14:30:44.482Z,df8b684d,BTCUSDT,SHORT,65775.20,65635.90,0.017028,8,139.78,2.3720,1.3768,0.447526,1.9244,3583890,TRAILING,SNIPER,SNIPER|CONFLUENCE_4|BRAIN_90
