timestamp,regime,special_event,confidence,allowed_sides,bias,lev_mult,size_mult,rsi_5m,rsi_1h,mfi_5m,bb_width,atr_pct,mom_1h,mom_4h,vol_trend,consec_green,consec_red,exhaustion_score,divergence_type,divergence_strength
2026-02-28T00:37:00.558Z,TRANSITION,BREAKOUT,27.0,BOTH,NEUTRAL,0.70,1.00,51.57,35.83,47.83,0.5066,0.1694,-0.1727,0.3703,FLAT,1,0,0,NONE,0
2026-02-28T00:41:00.763Z,TRANSITION,BREAKOUT,27.0,BOTH,NEUTRAL,0.70,1.00,52.57,34.75,53.58,0.4141,0.1609,-0.0685,0.3509,FLAT,2,0,0,NONE,0
2026-02-28T00:45:00.271Z,UPTREND,BREAKOUT,49.5,BOTH,LONG,1.00,1.00,52.57,34.75,53.58,0.4141,0.1606,0.0920,0.4947,FLAT,2,0,0,NONE,0
2026-02-28T00:48:59.850Z,UPTREND,BREAKOUT,57.0,BOTH,LONG,1.00,1.00,58.50,34.75,53.46,0.3655,0.1640,0.1373,0.5331,FLAT,3,0,0,NONE,0
2026-02-28T00:52:00.570Z,UPTREND,BREAKOUT,57.0,BOTH,LONG,1.00,1.00,58.77,34.75,49.73,0.3735,0.1565,0.0899,0.5050,FLAT,4,0,0,NONE,0
2026-02-28T00:55:01.490Z,UPTREND,BREAKOUT,34.5,BOTH,LONG,1.00,1.00,58.77,34.75,49.73,0.3735,0.1565,0.0856,0.5090,FLAT,4,0,0,NONE,0
2026-02-28T00:59:00.649Z,UPTREND,BREAKOUT,45.0,BOTH,LONG,1.00,1.00,57.50,34.75,51.70,0.3216,0.1528,0.1018,0.5908,FLAT,0,1,0,NONE,0
2026-02-28T01:02:00.921Z,UPTREND,RETEST,45.0,BOTH,LONG,1.00,1.00,57.69,34.75,56.07,0.3227,0.1482,0.0618,0.5138,FLAT,1,0,0,NONE,0
2026-02-28T01:06:00.964Z,UPTREND,RETEST,45.0,BOTH,LONG,1.00,1.00,59.49,34.75,53.81,0.3378,0.1470,0.0595,0.4739,FLAT,2,0,0,NONE,0
2026-02-28T01:10:00.084Z,UPTREND,RETEST,45.0,BOTH,LONG,1.00,1.00,59.49,34.75,53.81,0.3378,0.1472,-0.0959,0.3445,FLAT,2,0,0,NONE,0
2026-02-28T01:13:00.442Z,TRANSITION,RETEST,19.5,BOTH,NEUTRAL,0.70,1.00,50.96,34.75,54.56,0.3428,0.1517,-0.2597,0.3917,FALLING,0,1,0,NONE,0
2026-02-28T01:17:00.958Z,CHOP,RETEST,9.0,NONE,NEUTRAL,0.50,1.00,51.68,34.75,48.57,0.3446,0.1443,-0.0685,0.2972,FALLING,1,0,0,NONE,0
2026-02-28T01:20:01.010Z,CHOP,RETEST,9.0,NONE,NEUTRAL,0.50,1.00,51.68,34.75,48.57,0.3446,0.1442,0.0410,0.3377,FALLING,1,0,0,NONE,0
2026-02-28T01:23:01.815Z,TRANSITION,RETEST,16.5,BOTH,NEUTRAL,0.70,1.00,55.54,34.75,44.94,0.3361,0.1482,0.0703,0.3377,FALLING,2,0,0,NONE,0
2026-02-28T01:27:01.200Z,CHOP,RETEST,12.0,NONE,NEUTRAL,0.50,1.00,57.09,34.75,36.42,0.3367,0.1472,0.2685,0.3427,FALLING,3,0,0,NONE,0
2026-02-28T01:30:01.245Z,CHOP,RETEST,12.0,NONE,NEUTRAL,0.50,1.00,57.09,34.75,36.42,0.3367,0.1474,0.0999,0.2307,FALLING,3,0,0,NONE,0
2026-02-28T01:34:01.050Z,CHOP,RETEST,10.5,NONE,NEUTRAL,0.50,1.00,48.69,34.75,38.39,0.3464,0.1527,-0.0603,0.2236,FALLING,0,1,0,NONE,0
2026-02-28T01:38:01.200Z,CHOP,RETEST,13.5,NONE,NEUTRAL,0.50,1.00,45.13,34.75,36.12,0.3826,0.1535,0.0301,0.3270,FALLING,0,2,0,NONE,0
2026-02-28T01:41:01.400Z,TRANSITION,BREAKOUT,18.0,BOTH,NEUTRAL,0.70,1.00,48.57,34.70,51.76,0.3919,0.1504,-0.0731,0.2947,FALLING,1,0,0,NONE,0
2026-02-28T01:45:01.447Z,TRANSITION,BREAKOUT,18.0,BOTH,NEUTRAL,0.70,1.00,48.57,34.70,51.76,0.3919,0.1504,-0.2129,0.2723,FALLING,1,0,0,NONE,0
2026-02-28T01:49:00.833Z,CHOP,BREAKOUT,0.0,NONE,NEUTRAL,0.50,1.00,46.93,34.70,54.78,0.4082,0.1489,-0.1907,0.3936,FALLING,0,1,0,NONE,0
2026-02-28T01:53:00.124Z,CHOP,BREAKOUT,0.0,NONE,NEUTRAL,0.50,1.00,49.63,34.70,53.67,0.4111,0.1488,-0.1079,0.4494,FALLING,1,0,0,NONE,0
2026-02-28T01:56:01.757Z,CHOP,BREAKOUT,0.0,NONE,NEUTRAL,0.50,1.00,47.63,34.70,51.62,0.3846,0.1437,-0.2303,0.5698,FLAT,0,1,0,NONE,0
2026-02-28T02:00:01.604Z,CHOP,BREAKOUT,0.0,NONE,NEUTRAL,0.50,1.00,47.63,34.70,51.62,0.3846,0.1438,-0.2496,0.3293,FLAT,0,1,0,NONE,0
2026-02-28T02:03:01.796Z,CHOP,BREAKOUT,0.0,NONE,NEUTRAL,0.50,1.00,45.41,34.70,45.39,0.4040,0.1389,-0.2431,0.3615,FLAT,0,2,0,NONE,0
2026-02-28T02:07:01.622Z,CHOP,BREAKOUT,0.0,NONE,NEUTRAL,0.50,1.00,48.69,34.70,53.99,0.4084,0.1347,0.0038,0.5951,FLAT,1,0,0,NONE,0
2026-02-28T02:11:00.667Z,CHOP,BREAKOUT,0.0,NONE,NEUTRAL,0.50,1.00,54.13,34.70,54.27,0.3912,0.1361,0.1032,0.6560,FLAT,2,0,0,NONE,0
2026-02-28T02:15:01.295Z,CHOP,BREAKOUT,0.0,NONE,NEUTRAL,0.50,1.00,54.13,34.70,54.27,0.3912,0.1361,0.0655,0.4202,FLAT,2,0,0,NONE,0
2026-02-28T02:18:01.307Z,TRANSITION,BREAKOUT,18.0,BOTH,NEUTRAL,0.70,1.00,53.11,34.70,58.63,0.3837,0.1314,-0.0284,0.5487,FLAT,0,1,0,NONE,0
2026-02-28T02:21:01.787Z,UPTREND,BREAKOUT,30.0,BOTH,LONG,1.00,1.00,56.17,34.70,64.78,0.3861,0.1282,0.0513,0.6532,FLAT,1,0,0,NONE,0
2026-02-28T02:25:01.786Z,UPTREND,BREAKOUT,30.0,BOTH,LONG,1.00,1.00,56.17,34.70,64.78,0.3861,0.1283,-0.0648,0.6169,FLAT,1,0,0,NONE,0
2026-02-28T02:29:00.550Z,TRANSITION,BREAKOUT,22.5,BOTH,NEUTRAL,0.70,1.00,54.27,34.70,68.34,0.3752,0.1267,0.1214,0.6798,FLAT,0,1,0,NONE,0
2026-02-28T02:33:00.561Z,UPTREND,RETEST,39.0,BOTH,LONG,1.00,1.00,55.27,34.70,63.64,0.3640,0.1224,0.2465,0.7851,FLAT,0,2,0,NONE,0
2026-02-28T02:36:00.916Z,UPTREND,RETEST,57.0,BOTH,LONG,1.00,1.00,57.70,34.70,62.85,0.3697,0.1181,0.2307,1.0833,FLAT,1,0,0,NONE,0
2026-02-28T02:40:01.158Z,UPTREND,RETEST,69.0,LONG_ONLY,LONG,1.20,1.00,57.70,34.70,62.85,0.3697,0.1181,0.2475,0.9832,FLAT,1,0,0,NONE,0
2026-02-28T02:44:01.772Z,UPTREND,RETEST,67.5,LONG_ONLY,LONG,1.20,1.00,59.43,37.28,69.99,0.3848,0.1163,0.2373,0.5449,FLAT,2,0,0,NONE,0
2026-02-28T02:48:01.150Z,UPTREND,RETEST,79.5,LONG_ONLY,LONG,1.20,1.00,58.12,37.28,77.45,0.3814,0.1122,0.2529,0.5515,FLAT,0,1,0,NONE,0
2026-02-28T02:52:00.001Z,UPTREND,RETEST,67.5,LONG_ONLY,LONG,1.20,1.00,60.99,37.28,75.51,0.4158,0.1086,0.2292,0.6380,FLAT,1,0,0,NONE,0
2026-02-28T02:55:00.799Z,UPTREND,RETEST,79.5,LONG_ONLY,LONG,1.20,1.00,60.99,37.28,75.51,0.4158,0.1085,0.3027,0.6833,FLAT,1,0,0,NONE,0
2026-02-28T02:59:00.558Z,UPTREND,RETEST,67.5,LONG_ONLY,LONG,1.20,1.00,62.36,37.28,83.34,0.4541,0.1056,0.3162,0.5185,FALLING,2,0,20,NONE,0
2026-02-28T03:03:01.103Z,UPTREND,RETEST,67.5,LONG_ONLY,LONG,1.20,1.00,55.98,37.28,76.54,0.4622,0.1048,0.1802,0.3193,FALLING,0,1,20,NONE,0
2026-02-28T03:07:01.518Z,UPTREND,RETEST,49.5,BOTH,LONG,1.00,1.00,46.56,37.28,67.98,0.4558,0.1098,0.0106,0.1746,FALLING,0,2,20,NONE,0
2026-02-28T03:11:00.713Z,UPTREND,RETEST,49.5,BOTH,LONG,1.00,1.00,49.29,37.28,69.82,0.4498,0.1076,-0.0197,0.1821,FALLING,1,0,20,NONE,0
2026-02-28T03:14:00.819Z,UPTREND,RETEST,49.5,BOTH,LONG,1.00,1.00,49.29,37.28,69.82,0.4498,0.1076,0.0354,0.2535,FALLING,1,0,20,NONE,0
2026-02-28T03:18:00.380Z,UPTREND,BREAKOUT,40.5,BOTH,LONG,1.00,1.00,47.95,37.28,65.48,0.4213,0.1038,-0.0273,0.1135,FALLING,0,1,20,NONE,0
2026-02-28T03:21:01.081Z,UPTREND,BREAKOUT,40.5,BOTH,LONG,1.00,1.00,52.39,37.28,62.86,0.4115,0.1023,-0.0171,0.0783,FALLING,1,0,20,NONE,0
2026-02-28T03:25:00.002Z,UPTREND,BREAKOUT,40.5,BOTH,LONG,1.00,1.00,52.39,37.28,62.86,0.4115,0.1023,-0.0561,0.0633,FALLING,1,0,20,NONE,0
2026-02-28T03:28:00.617Z,UPTREND,BREAKOUT,40.5,BOTH,LONG,1.00,1.00,49.57,37.28,62.75,0.3872,0.1022,0.0467,0.1565,FALLING,0,1,20,NONE,0
2026-02-28T03:31:59.784Z,UPTREND,BREAKOUT,40.5,BOTH,LONG,1.00,1.00,49.36,37.28,62.68,0.3766,0.1063,-0.1629,-0.1067,FLAT,0,2,0,NONE,0
2026-02-28T03:35:01.739Z,UPTREND,RETEST,40.5,BOTH,LONG,1.00,1.00,49.36,37.28,62.68,0.3766,0.1063,-0.2076,-0.1735,FLAT,0,2,0,NONE,0
2026-02-28T03:39:00.410Z,TRANSITION,BREAKOUT,16.5,BOTH,NEUTRAL,0.70,1.00,44.33,37.28,43.31,0.3657,0.1103,-0.2778,-0.2527,FLAT,0,3,0,NONE,0
2026-02-28T03:42:01.006Z,CHOP,BREAKOUT,13.5,NONE,NEUTRAL,0.50,1.00,40.58,35.37,37.42,0.3591,0.1128,-0.2206,-0.0770,RISING,0,4,0,NONE,0
2026-02-28T03:46:00.841Z,CHOP,BREAKOUT,13.5,NONE,NEUTRAL,0.50,1.00,39.25,35.37,31.68,0.3880,0.1094,-0.2776,-0.1655,RISING,0,5,0,NONE,0
2026-02-28T03:50:01.561Z,CHOP,BREAKOUT,13.5,NONE,NEUTRAL,0.50,1.00,39.25,35.37,31.68,0.3880,0.1094,-0.2950,-0.1530,RISING,0,5,0,NONE,0
2026-02-28T03:53:59.825Z,DOWNTREND,BREAKOUT,30.0,BOTH,SHORT,1.00,1.00,42.58,35.37,33.42,0.4143,0.1079,-0.2652,-0.0560,RISING,1,0,0,NONE,0
2026-02-28T03:57:01.102Z,TRANSITION,BREAKOUT,22.5,BOTH,NEUTRAL,0.70,1.00,45.89,35.37,38.22,0.4253,0.1057,-0.2539,-0.0981,RISING,2,0,0,NONE,0
2026-02-28T04:00:01.473Z,TRANSITION,BREAKOUT,22.5,BOTH,NEUTRAL,0.70,1.00,45.89,35.37,38.22,0.4253,0.1057,-0.2551,-0.0808,RISING,2,0,0,NONE,0
2026-02-28T04:04:01.665Z,DOWNTREND,BREAKOUT,30.0,BOTH,SHORT,1.00,1.00,43.47,35.37,34.52,0.4427,0.1037,-0.0580,-0.1411,RISING,0,1,0,NONE,0
2026-02-28T04:08:00.905Z,DOWNTREND,BREAKOUT,30.0,BOTH,SHORT,1.00,1.00,44.31,35.37,34.54,0.4564,0.0987,-0.1342,-0.2212,RISING,1,0,0,NONE,0
2026-02-28T04:12:00.770Z,DOWNTREND,RETEST,31.5,BOTH,SHORT,1.00,1.00,39.39,35.37,32.87,0.4887,0.0987,-0.2706,-0.3784,RISING,0,1,0,NONE,0
2026-02-28T04:16:01.495Z,DOWNTREND,RETEST,78.0,SHORT_ONLY,SHORT,1.20,1.00,39.38,35.37,27.02,0.5060,0.0957,-0.3138,-0.3241,RISING,1,0,0,NONE,0
2026-02-28T04:19:59.815Z,DOWNTREND,RETEST,66.0,SHORT_ONLY,SHORT,1.20,1.00,39.38,35.37,27.02,0.5060,0.0957,-0.3042,-0.2445,RISING,1,0,0,NONE,0
2026-02-28T04:22:59.827Z,DOWNTREND,RETEST,66.0,SHORT_ONLY,SHORT,1.20,1.00,38.53,35.37,25.22,0.5101,0.0957,-0.2317,-0.1905,RISING,0,1,0,NONE,0
2026-02-28T04:26:01.710Z,DOWNTREND,RETEST,66.0,SHORT_ONLY,SHORT,1.20,1.00,42.60,35.37,27.00,0.4996,0.0934,-0.2678,-0.1063,RISING,1,0,0,NONE,0
2026-02-28T04:30:00.534Z,DOWNTREND,RETEST,78.0,SHORT_ONLY,SHORT,1.20,1.00,42.60,35.37,27.00,0.4996,0.0935,-0.3674,-0.1748,RISING,1,0,0,NONE,0
2026-02-28T04:34:01.077Z,DOWNTREND,NONE,90.0,SHORT_ONLY,SHORT,1.20,1.00,33.36,35.37,23.04,0.5127,0.1038,-0.3571,-0.3262,FLAT,0,1,0,NONE,0
2026-02-28T04:37:59.949Z,DOWNTREND,NONE,94.5,SHORT_ONLY,SHORT,1.20,1.00,29.43,35.37,12.66,0.5346,0.1165,-0.2335,-0.2661,RISING,0,2,0,NONE,0
2026-02-28T04:42:00.338Z,DOWNTREND,BREAKOUT,87.0,SHORT_ONLY,SHORT,1.20,1.00,36.83,34.04,13.62,0.5277,0.1177,-0.2670,-0.4392,RISING,1,0,0,NONE,0
2026-02-28T04:45:01.247Z,DOWNTREND,BREAKOUT,87.0,SHORT_ONLY,SHORT,1.20,1.00,36.83,34.04,13.62,0.5277,0.1177,-0.2243,-0.4482,RISING,1,0,0,NONE,0
2026-02-28T04:49:01.344Z,DOWNTREND,BREAKOUT,87.0,SHORT_ONLY,SHORT,1.20,1.00,36.52,34.04,18.77,0.5540,0.1151,-0.2405,-0.4793,RISING,0,1,0,NONE,0
2026-02-28T04:53:00.507Z,DOWNTREND,BREAKOUT,87.0,SHORT_ONLY,SHORT,1.20,1.00,39.07,34.04,22.51,0.5528,0.1115,-0.3117,-0.3929,RISING,1,0,0,NONE,0
2026-02-28T04:56:00.796Z,DOWNTREND,BREAKOUT,75.0,SHORT_ONLY,SHORT,1.20,1.00,42.99,34.04,28.08,0.5407,0.1135,-0.1766,-0.4161,RISING,2,0,0,NONE,0
2026-02-28T05:00:00.159Z,DOWNTREND,BREAKOUT,75.0,SHORT_ONLY,SHORT,1.20,1.00,42.99,34.04,28.08,0.5407,0.1136,-0.2110,-0.4240,RISING,2,0,0,NONE,0
2026-02-28T05:03:00.677Z,DOWNTREND,BREAKOUT,87.0,SHORT_ONLY,SHORT,1.20,1.00,39.79,34.04,28.85,0.5058,0.1104,-0.2745,-0.4770,RISING,0,1,0,NONE,0
2026-02-28T05:07:01.685Z,DOWNTREND,BREAKOUT,57.0,BOTH,SHORT,1.00,1.00,41.79,34.04,26.18,0.4713,0.1078,-0.1604,-0.2520,RISING,1,0,0,NONE,0
2026-02-28T05:11:00.418Z,DOWNTREND,BREAKOUT,46.5,BOTH,SHORT,1.00,1.00,43.17,34.04,28.83,0.4234,0.1042,-0.0574,-0.2247,RISING,2,0,0,NONE,0
2026-02-28T05:14:59.847Z,DOWNTREND,BREAKOUT,46.5,BOTH,SHORT,1.00,1.00,43.17,34.04,28.83,0.4234,0.1042,0.0107,-0.1787,RISING,2,0,0,NONE,0
2026-02-28T05:18:00.563Z,DOWNTREND,BREAKOUT,39.0,BOTH,SHORT,1.00,1.00,47.11,34.04,29.44,0.3967,0.1022,-0.0300,-0.3842,RISING,3,0,0,NONE,0
2026-02-28T05:22:00.723Z,DOWNTREND,BREAKOUT,30.0,BOTH,SHORT,1.00,1.00,45.11,34.04,30.27,0.3875,0.0985,-0.1746,-0.4348,RISING,0,1,0,NONE,0
2026-02-28T05:25:01.674Z,DOWNTREND,BREAKOUT,30.0,BOTH,SHORT,1.00,1.00,45.11,34.04,30.27,0.3875,0.0984,-0.1556,-0.4027,RISING,0,1,0,NONE,0
2026-02-28T05:29:00.351Z,DOWNTREND,BREAKOUT,30.0,BOTH,SHORT,1.00,1.00,43.15,34.04,34.32,0.3839,0.0960,-0.0055,-0.2799,FALLING,0,2,20,NONE,0
2026-02-28T05:32:01.055Z,DOWNTREND,RETEST,52.5,BOTH,SHORT,1.00,1.00,39.57,34.04,36.00,0.3760,0.0950,0.0055,-0.3728,FALLING,0,3,20,NONE,0
2026-02-28T05:35:01.670Z,DOWNTREND,RETEST,42.0,BOTH,SHORT,1.00,1.00,39.57,34.04,36.00,0.3760,0.0949,-0.0953,-0.3662,FALLING,0,3,20,NONE,0
2026-02-28T05:39:00.689Z,DOWNTREND,RETEST,51.0,BOTH,SHORT,1.00,1.00,34.07,34.04,31.42,0.3737,0.0992,-0.0844,-0.3529,FALLING,0,4,20,NONE,0
2026-02-28T05:43:00.062Z,DOWNTREND,RETEST,61.5,SHORT_ONLY,SHORT,1.20,1.00,36.48,33.48,30.81,0.3652,0.1037,-0.1044,-0.3367,FALLING,1,0,20,NONE,0
2026-02-28T05:47:00.400Z,DOWNTREND,RETEST,67.5,SHORT_ONLY,SHORT,1.20,1.00,33.18,33.48,49.55,0.3632,0.1045,-0.1843,-0.4720,FALLING,0,1,20,NONE,0
2026-02-28T05:51:00.087Z,DOWNTREND,RETEST,72.0,SHORT_ONLY,SHORT,1.20,1.00,34.05,33.48,38.57,0.3758,0.1034,-0.1418,-0.5203,FALLING,1,0,20,NONE,0
2026-02-28T05:55:01.166Z,DOWNTREND,RETEST,72.0,SHORT_ONLY,SHORT,1.20,1.00,34.05,33.48,38.57,0.3758,0.1034,-0.2736,-0.4593,FALLING,1,0,20,NONE,0
2026-02-28T05:58:59.733Z,DOWNTREND,NONE,72.0,SHORT_ONLY,SHORT,1.20,1.00,31.51,33.48,31.89,0.3971,0.1033,-0.2040,-0.3786,FALLING,0,1,20,NONE,0
2026-02-28T06:02:00.542Z,DOWNTREND,RETEST,67.5,SHORT_ONLY,SHORT,1.20,1.00,41.28,33.48,35.26,0.3825,0.1056,-0.0887,-0.3229,FALLING,1,0,20,NONE,0
2026-02-28T06:06:01.374Z,DOWNTREND,RETEST,67.5,SHORT_ONLY,SHORT,1.20,1.00,38.69,33.48,31.48,0.3517,0.1023,-0.1931,-0.4484,FALLING,0,1,20,NONE,0
2026-02-28T06:10:01.248Z,DOWNTREND,RETEST,67.5,SHORT_ONLY,SHORT,1.20,1.00,38.69,33.48,31.48,0.3517,0.1023,-0.2219,-0.5487,FALLING,0,1,20,NONE,0
2026-02-28T06:14:01.550Z,DOWNTREND,RETEST,67.5,SHORT_ONLY,SHORT,1.20,1.00,37.65,33.48,25.62,0.3666,0.1009,-0.2189,-0.4624,FALLING,0,2,20,NONE,0
2026-02-28T06:18:00.353Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,2.00,32.95,33.48,25.56,0.4087,0.1083,-1.0911,-1.4479,RISING,0,3,0,NONE,0
2026-02-28T06:22:00.087Z,DOWNTREND,NONE,100.0,SHORT_ONLY,SHORT,1.20,1.00,14.87,33.48,4.68,1.0102,0.2592,-0.7000,-1.1017,RISING,0,4,40,NONE,0
2026-02-28T06:25:01.631Z,DOWNTREND,NONE,100.0,SHORT_ONLY,SHORT,1.20,1.00,14.87,33.48,4.68,1.0102,0.2604,-1.1385,-1.5026,RISING,0,4,40,NONE,0
2026-02-28T06:28:59.794Z,DOWNTREND,NONE,100.0,SHORT_ONLY,SHORT,1.20,1.00,16.30,33.48,21.00,1.3199,0.2891,-1.7778,-2.1870,RISING,1,0,55,NONE,0
2026-02-28T06:31:59.918Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,1.00,11.35,33.48,15.90,1.8641,0.3674,-1.9572,-2.4665,RISING,0,1,55,NONE,0
2026-02-28T06:35:59.732Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,2.00,8.07,33.48,13.13,2.6441,0.3986,-2.2447,-2.8902,RISING,0,2,55,NONE,0
2026-02-28T06:39:00.356Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,2.00,8.07,33.48,13.13,2.6441,0.4008,-2.8714,-3.4365,RISING,0,2,55,NONE,0
2026-02-28T06:43:00.344Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,1.00,6.79,21.23,10.32,3.4107,0.4440,-2.4285,-3.0038,RISING,0,3,55,NONE,0
2026-02-28T06:46:59.974Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,1.00,18.91,21.23,21.15,3.7817,0.4540,-2.6538,-3.3441,RISING,1,0,55,NONE,0
2026-02-28T06:51:00.623Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,2.00,16.40,21.23,20.32,4.2184,0.4599,-2.9756,-3.6819,RISING,0,1,55,NONE,0
2026-02-28T06:54:59.846Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,2.00,16.40,21.23,20.32,4.2184,0.4611,-3.2491,-3.9434,RISING,0,1,55,NONE,0
2026-02-28T06:58:00.003Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,2.00,13.85,21.23,18.97,4.7469,0.4724,-3.7030,-4.3699,RISING,0,2,55,NONE,0
2026-02-28T07:02:01.077Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,1.00,12.86,21.23,17.56,5.2298,0.4806,-3.2609,-3.7600,RISING,0,3,55,NONE,0
2026-02-28T07:06:00.405Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,1.00,24.06,21.23,24.14,5.4185,0.5094,-3.0131,-3.5715,RISING,1,0,40,NONE,0
2026-02-28T07:10:00.169Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,1.00,24.06,21.23,24.14,5.4185,0.5085,-2.9237,-3.4249,RISING,1,0,25,NONE,0
2026-02-28T07:14:00.348Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,1.00,27.39,21.23,26.62,5.4945,0.5009,-2.5560,-3.1300,RISING,2,0,0,NONE,0
2026-02-28T07:17:00.406Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,1.00,30.53,21.23,28.95,5.4919,0.5012,-1.8904,-3.2845,RISING,3,0,0,BULLISH_DIV,27
2026-02-28T07:20:01.265Z,DOWNTREND,NONE,100.0,SHORT_ONLY,SHORT,1.20,1.00,30.53,21.23,28.95,5.4919,0.5013,-1.9158,-3.3317,RISING,3,0,0,BULLISH_DIV,27
2026-02-28T07:23:59.904Z,DOWNTREND,NONE,100.0,SHORT_ONLY,SHORT,1.20,1.00,30.65,21.23,32.08,5.4223,0.4860,-2.4504,-3.8622,RISING,0,1,15,BULLISH_DIV,27
2026-02-28T07:28:01.472Z,DOWNTREND,NONE,100.0,SHORT_ONLY,SHORT,1.20,1.00,26.38,21.23,30.33,5.4065,0.4959,-1.5368,-3.7055,RISING,0,2,0,BULLISH_DIV,27
2026-02-28T07:32:00.230Z,DOWNTREND,NONE,100.0,SHORT_ONLY,SHORT,1.20,1.00,29.02,21.23,35.68,5.2803,0.4845,-0.9698,-3.4773,FLAT,1,0,0,BULLISH_DIV,27
2026-02-28T07:35:01.137Z,DOWNTREND,NONE,100.0,SHORT_ONLY,SHORT,1.20,1.00,29.02,21.23,35.68,5.2803,0.4824,-0.3607,-3.0027,FLAT,1,0,0,BULLISH_DIV,27
2026-02-28T07:38:59.780Z,DOWNTREND,NONE,64.5,SHORT_ONLY,SHORT,1.20,1.00,38.65,21.23,33.83,5.0176,0.4882,0.6042,-2.4830,FLAT,2,0,0,BULLISH_DIV,27
2026-02-28T07:42:00.352Z,DOWNTREND,NONE,60.0,SHORT_ONLY,SHORT,1.20,1.00,46.94,27.70,43.80,4.6175,0.5147,0.3160,-2.4724,FLAT,3,0,0,NONE,0
2026-02-28T07:45:01.587Z,DOWNTREND,NONE,72.0,SHORT_ONLY,SHORT,1.20,1.00,46.94,27.70,43.80,4.6175,0.5157,0.3022,-2.6355,FLAT,3,0,0,NONE,0
2026-02-28T07:49:00.430Z,DOWNTREND,NONE,79.5,SHORT_ONLY,SHORT,1.20,1.00,44.68,27.70,51.83,4.1497,0.5057,0.2489,-2.8815,FALLING,0,1,20,NONE,0
2026-02-28T07:53:00.869Z,DOWNTREND,NONE,54.0,BOTH,SHORT,1.00,1.00,40.27,27.70,59.42,3.5770,0.4986,0.5289,-2.9410,FALLING,0,2,20,NONE,0
