timestamp,regime,special_event,confidence,allowed_sides,bias,lev_mult,size_mult,rsi_5m,rsi_1h,mfi_5m,bb_width,atr_pct,mom_1h,mom_4h,vol_trend,consec_green,consec_red,exhaustion_score,divergence_type,divergence_strength
2026-03-01T01:16:00.070Z,DOWNTREND,BREAKOUT,69.0,SHORT_ONLY,SHORT,1.20,2.00,32.82,76.54,16.12,1.0882,0.2650,-1.0282,-0.3575,RISING,0,4,0,NONE,0
2026-03-01T01:19:59.507Z,DOWNTREND,BREAKOUT,69.0,SHORT_ONLY,SHORT,1.20,2.00,32.82,76.54,16.12,1.0882,0.2650,-1.0419,-0.3919,RISING,0,4,0,NONE,0
2026-03-01T01:22:59.728Z,DOWNTREND,NONE,100.0,SHORT_ONLY,SHORT,1.20,1.00,30.34,76.54,15.41,1.3392,0.2743,-0.9447,-0.2645,RISING,0,5,15,NONE,0
2026-03-01T01:26:59.182Z,DOWNTREND,NONE,100.0,SHORT_ONLY,SHORT,1.20,1.00,40.12,76.54,21.02,1.3986,0.2826,-0.5615,-0.0873,RISING,1,0,0,NONE,0
2026-03-01T01:29:59.182Z,DOWNTREND,NONE,100.0,SHORT_ONLY,SHORT,1.20,1.00,40.12,76.54,21.02,1.3986,0.2829,-0.6807,-0.2463,RISING,1,0,0,NONE,0
2026-03-01T01:33:59.175Z,DOWNTREND,NONE,87.0,SHORT_ONLY,SHORT,1.20,1.00,38.14,68.12,23.81,1.4296,0.2748,-0.3403,-0.1026,RISING,0,1,0,NONE,0
2026-03-01T01:37:59.068Z,DOWNTREND,NONE,67.5,SHORT_ONLY,SHORT,1.20,1.00,45.22,68.12,27.51,1.3904,0.2847,-0.0923,-0.1359,RISING,1,0,0,NONE,0
2026-03-01T01:40:59.304Z,DOWNTREND,NONE,67.5,SHORT_ONLY,SHORT,1.20,1.00,49.32,68.12,35.57,1.3346,0.2904,0.0248,-0.2864,RISING,2,0,0,NONE,0
2026-03-01T01:43:59.320Z,DOWNTREND,NONE,67.5,SHORT_ONLY,SHORT,1.20,1.00,49.32,68.12,35.57,1.3346,0.2905,-0.0092,-0.4152,RISING,2,0,0,NONE,0
2026-03-01T01:47:00.924Z,DOWNTREND,NONE,63.0,SHORT_ONLY,SHORT,1.20,1.00,48.23,68.12,40.19,1.2362,0.2834,0.0513,-0.0869,RISING,0,1,0,NONE,0
2026-03-01T01:49:00.302Z,DOWNTREND,BREAKOUT,33.0,BOTH,SHORT,1.00,2.00,48.23,68.12,40.19,1.2362,0.2820,0.5014,0.4931,RISING,0,1,0,NONE,0
2026-03-01T01:52:59.031Z,CHOP,BREAKOUT,9.0,NONE,NEUTRAL,0.50,2.00,65.27,68.12,50.14,1.5156,0.3362,0.9662,1.2671,RISING,1,0,0,NONE,0
2026-03-01T01:55:59.781Z,UPTREND,NONE,69.0,LONG_ONLY,LONG,1.20,1.00,65.72,68.12,68.22,1.7393,0.3570,0.6663,0.7504,RISING,2,0,0,NONE,0
2026-03-01T01:59:59.331Z,UPTREND,NONE,69.0,LONG_ONLY,LONG,1.20,1.00,65.72,68.12,68.22,1.7393,0.3566,1.0763,1.0740,RISING,2,0,0,NONE,0
2026-03-01T02:03:58.964Z,UPTREND,BREAKOUT,81.0,LONG_ONLY,LONG,1.20,2.00,65.00,68.12,63.38,1.9230,0.3450,2.3680,1.9336,RISING,3,0,15,NONE,0
2026-03-01T02:06:59.554Z,UPTREND,BREAKOUT,88.5,LONG_ONLY,LONG,1.20,1.00,74.67,68.12,71.59,2.5546,0.4117,2.1805,1.8943,RISING,4,0,15,NONE,0
2026-03-01T02:10:59.181Z,UPTREND,BREAKOUT,69.0,LONG_ONLY,LONG,1.20,1.00,67.45,68.12,74.04,2.8681,0.4287,2.3575,1.3231,RISING,0,1,0,NONE,0
2026-03-01T02:13:59.472Z,UPTREND,BREAKOUT,69.0,LONG_ONLY,LONG,1.20,1.00,67.45,68.12,74.04,2.8681,0.4280,2.4174,1.4622,RISING,0,1,0,NONE,0
2026-03-01T02:17:00.905Z,UPTREND,BREAKOUT,87.0,LONG_ONLY,LONG,1.20,1.00,68.85,68.12,80.94,3.1746,0.4267,2.5436,1.2431,RISING,1,0,0,NONE,0
2026-03-01T02:21:00.764Z,UPTREND,BREAKOUT,87.0,LONG_ONLY,LONG,1.20,1.00,66.24,68.12,83.63,3.3781,0.4327,2.1452,1.1332,RISING,0,1,0,NONE,0
2026-03-01T02:24:59.155Z,UPTREND,BREAKOUT,87.0,LONG_ONLY,LONG,1.20,1.00,66.24,68.12,83.63,3.3781,0.4334,1.8682,0.9471,RISING,0,1,0,NONE,0
2026-03-01T02:27:59.230Z,UPTREND,BREAKOUT,87.0,LONG_ONLY,LONG,1.20,1.00,62.06,68.12,89.45,3.4731,0.4206,2.0316,1.0278,RISING,0,2,0,NONE,0
2026-03-01T02:30:59.688Z,UPTREND,BREAKOUT,87.0,LONG_ONLY,LONG,1.20,1.00,64.10,77.01,92.80,3.5927,0.4075,2.1741,1.1272,RISING,1,0,0,NONE,0
2026-03-01T02:34:59.826Z,UPTREND,BREAKOUT,87.0,LONG_ONLY,LONG,1.20,1.00,64.10,77.01,92.80,3.5927,0.4071,1.9403,0.5488,RISING,1,0,0,NONE,0
2026-03-01T02:38:59.098Z,UPTREND,BREAKOUT,100.0,LONG_ONLY,LONG,1.20,1.00,65.43,77.01,92.76,3.7307,0.4000,1.7680,0.4625,RISING,2,0,0,NONE,0
2026-03-01T02:41:59.788Z,UPTREND,BREAKOUT,100.0,LONG_ONLY,LONG,1.20,1.00,64.09,77.01,92.82,3.8169,0.3868,1.7438,0.7968,RISING,0,1,0,NONE,0
2026-03-01T02:45:00.889Z,UPTREND,BREAKOUT,100.0,LONG_ONLY,LONG,1.20,1.00,64.09,77.01,92.82,3.8169,0.3856,2.0421,1.0735,RISING,0,1,0,NONE,0
2026-03-01T02:48:58.971Z,UPTREND,BREAKOUT,97.5,LONG_ONLY,LONG,1.20,1.00,68.42,77.01,92.89,3.9238,0.3951,0.7215,0.4861,FLAT,1,0,0,NONE,0
2026-03-01T02:52:00.448Z,UPTREND,NONE,97.5,LONG_ONLY,LONG,1.20,1.00,59.38,77.01,85.65,3.8419,0.4109,0.5790,0.9477,FLAT,0,1,0,NONE,0
2026-03-01T02:56:00.492Z,UPTREND,NONE,97.5,LONG_ONLY,LONG,1.20,1.00,58.89,77.01,83.18,3.6457,0.3975,0.6329,0.6057,FALLING,0,2,20,NONE,0
2026-03-01T02:59:59.140Z,UPTREND,NONE,90.0,LONG_ONLY,LONG,1.20,1.00,58.89,77.01,83.18,3.6457,0.3979,-0.0955,0.7148,FALLING,0,2,20,NONE,0
2026-03-01T03:04:00.082Z,UPTREND,NONE,64.5,LONG_ONLY,LONG,1.20,1.00,55.65,77.01,78.87,3.3012,0.3859,-0.5554,0.7775,FALLING,0,3,20,NONE,0
2026-03-01T03:04:59.208Z,UPTREND,NONE,64.5,LONG_ONLY,LONG,1.20,1.00,57.35,78.53,72.83,3.0231,0.3673,-0.5643,0.0000,FALLING,1,0,20,NONE,0
2026-03-01T03:08:00.117Z,UPTREND,NONE,72.0,LONG_ONLY,LONG,1.20,1.00,57.35,78.53,77.09,2.6047,0.3506,-0.1846,0.0000,FALLING,2,0,20,NONE,0
2026-03-01T03:11:00.544Z,UPTREND,NONE,72.0,LONG_ONLY,LONG,1.20,1.00,58.84,78.53,69.08,2.2178,0.3416,-0.0798,0.0000,FALLING,3,0,20,NONE,0
2026-03-01T03:14:59.711Z,UPTREND,NONE,72.0,LONG_ONLY,LONG,1.20,1.00,58.84,78.53,69.08,2.2178,0.3417,-0.2120,0.0000,FALLING,3,0,20,NONE,0
2026-03-01T03:19:00.270Z,UPTREND,NONE,72.0,LONG_ONLY,LONG,1.20,1.00,57.73,78.53,65.05,1.8019,0.3302,-0.0801,0.0000,FALLING,0,1,20,NONE,0
2026-03-01T03:23:00.804Z,UPTREND,NONE,55.5,BOTH,LONG,1.00,1.00,56.42,78.74,55.21,1.1171,0.3199,-0.2691,0.0000,FALLING,0,2,20,NONE,0
2026-03-01T03:26:59.489Z,TRANSITION,NONE,25.5,BOTH,NEUTRAL,0.70,1.00,48.27,78.74,43.46,1.0662,0.3278,-0.3388,0.0000,FALLING,0,3,0,NONE,0
2026-03-01T03:30:00.156Z,UPTREND,NONE,48.0,BOTH,LONG,1.00,1.00,48.27,78.74,43.46,1.0662,0.3273,-0.3262,0.0000,FALLING,0,3,20,NONE,0
2026-03-01T03:33:59.385Z,UPTREND,NONE,40.5,BOTH,LONG,1.00,1.00,52.19,78.74,51.37,0.9728,0.3243,-0.5155,0.0000,FALLING,1,0,20,NONE,0
2026-03-01T03:37:00.861Z,UPTREND,NONE,37.5,BOTH,LONG,1.00,1.00,50.24,78.74,45.56,0.8760,0.3145,-0.4093,0.0000,FALLING,0,1,20,NONE,0
2026-03-01T03:41:00.302Z,TRANSITION,NONE,19.5,BOTH,NEUTRAL,0.70,1.00,51.04,78.74,45.66,0.8309,0.3017,-0.4999,0.0000,FALLING,1,0,0,NONE,0
2026-03-01T03:44:59.894Z,CHOP,NONE,12.0,NONE,NEUTRAL,0.50,1.00,51.04,78.74,45.66,0.8309,0.3012,-0.7026,0.9596,FALLING,1,0,0,NONE,0
2026-03-01T03:48:59.832Z,TRANSITION,NONE,19.5,BOTH,NEUTRAL,0.70,1.00,54.34,78.74,48.46,0.8322,0.2949,-0.1691,0.9112,FLAT,2,0,0,NONE,0
2026-03-01T03:52:59.859Z,TRANSITION,NONE,27.0,BOTH,NEUTRAL,0.70,1.00,55.07,78.74,46.69,0.8008,0.2907,-0.1555,0.9211,FLAT,3,0,0,NONE,0
2026-03-01T03:56:59.152Z,CHOP,NONE,9.0,NONE,NEUTRAL,0.50,1.00,49.68,78.74,53.87,0.8269,0.2893,-0.1848,0.7976,FLAT,0,1,0,NONE,0
2026-03-01T04:00:00.374Z,CHOP,NONE,9.0,NONE,NEUTRAL,0.50,1.00,49.68,78.74,53.87,0.8269,0.2893,-0.1925,0.7616,FLAT,0,1,0,NONE,0
2026-03-01T04:03:00.460Z,TRANSITION,NONE,19.5,BOTH,NEUTRAL,0.70,1.00,49.61,78.74,55.83,0.8572,0.2827,-0.1792,0.7710,FLAT,0,2,0,NONE,0
2026-03-01T04:07:00.055Z,CHOP,NONE,13.5,NONE,NEUTRAL,0.50,1.00,50.37,78.74,62.47,0.8696,0.2745,-0.2386,0.8598,FLAT,1,0,0,NONE,0
2026-03-01T04:11:00.813Z,CHOP,NONE,10.5,NONE,NEUTRAL,0.50,1.00,45.05,78.74,57.89,0.9117,0.2717,-0.5411,0.7668,FLAT,0,1,0,NONE,0
2026-03-01T04:15:00.310Z,CHOP,NONE,10.5,NONE,NEUTRAL,0.50,1.00,45.05,78.74,57.89,0.9117,0.2722,-0.5895,0.5493,FLAT,0,1,0,NONE,0
2026-03-01T04:18:59.550Z,DOWNTREND,NONE,48.0,BOTH,SHORT,1.00,1.00,42.43,78.74,54.64,0.9918,0.2693,-0.8599,0.3696,FALLING,0,2,20,NONE,0
2026-03-01T04:22:59.120Z,DOWNTREND,NONE,30.0,BOTH,SHORT,1.00,1.00,39.35,71.56,44.29,0.9402,0.2769,-0.2646,0.3576,FALLING,0,3,20,NONE,0
2026-03-01T04:25:59.337Z,DOWNTREND,NONE,30.0,BOTH,SHORT,1.00,1.00,41.69,71.56,41.84,0.9992,0.2695,-0.3287,0.5618,FLAT,1,0,0,NONE,0
2026-03-01T04:29:58.856Z,DOWNTREND,NONE,30.0,BOTH,SHORT,1.00,1.00,41.69,71.56,41.84,0.9992,0.2691,-0.2416,0.7899,FLAT,1,0,0,NONE,0
2026-03-01T04:32:59.273Z,TRANSITION,NONE,22.5,BOTH,NEUTRAL,0.70,1.00,45.54,71.56,45.69,1.0004,0.2678,-0.2809,0.8727,FLAT,2,0,0,NONE,0
2026-03-01T04:37:00.793Z,CHOP,NONE,10.5,NONE,NEUTRAL,0.50,1.00,45.32,71.56,57.14,1.0249,0.2567,-0.2989,0.8689,FALLING,0,1,0,NONE,0
2026-03-01T04:41:00.141Z,TRANSITION,NONE,18.0,BOTH,NEUTRAL,0.70,1.00,44.42,71.56,53.59,1.0261,0.2493,-0.2446,1.1480,FALLING,0,2,0,NONE,0
2026-03-01T04:44:00.492Z,TRANSITION,NONE,18.0,BOTH,NEUTRAL,0.70,1.00,44.42,71.56,53.59,1.0261,0.2493,-0.3476,1.1388,FALLING,0,2,0,NONE,0
2026-03-01T04:48:00.354Z,CHOP,NONE,6.0,NONE,NEUTRAL,0.50,1.00,49.03,71.56,61.35,0.9905,0.2484,-0.3507,1.1030,FALLING,1,0,0,NONE,0
2026-03-01T04:51:58.816Z,CHOP,NONE,10.5,NONE,NEUTRAL,0.50,1.00,47.16,71.56,59.61,0.9178,0.2383,-0.3903,0.9465,FALLING,0,1,0,NONE,0
2026-03-01T04:54:58.820Z,CHOP,NONE,10.5,NONE,NEUTRAL,0.50,1.00,47.16,71.56,59.61,0.9178,0.2386,-0.3135,0.7225,FALLING,0,1,0,NONE,0
2026-03-01T04:57:59.035Z,TRANSITION,NONE,22.5,BOTH,NEUTRAL,0.70,1.00,46.13,71.56,50.53,0.8481,0.2299,-0.2893,0.7243,FALLING,0,2,0,NONE,0
2026-03-01T05:00:59.902Z,CHOP,NONE,10.5,NONE,NEUTRAL,0.50,1.00,47.15,71.56,44.09,0.7758,0.2205,-0.3582,1.0312,FALLING,1,0,0,NONE,0
2026-03-01T05:04:00.530Z,CHOP,NONE,10.5,NONE,NEUTRAL,0.50,1.00,47.15,71.56,44.09,0.7758,0.2204,-0.2144,1.1734,FALLING,1,0,0,NONE,0
2026-03-01T05:07:58.848Z,CHOP,NONE,12.0,NONE,NEUTRAL,0.50,1.00,46.46,71.56,50.84,0.7828,0.2178,-0.2138,1.0331,FLAT,0,1,0,NONE,0
2026-03-01T05:10:58.902Z,CHOP,NONE,12.0,NONE,NEUTRAL,0.50,1.00,48.07,71.56,48.74,0.7548,0.2186,0.1098,1.7961,FALLING,1,0,0,NONE,0
2026-03-01T05:13:59.496Z,CHOP,NONE,12.0,NONE,NEUTRAL,0.50,1.00,48.07,71.56,48.74,0.7548,0.2188,0.1463,1.6222,FALLING,1,0,0,NONE,0
2026-03-01T05:17:00.414Z,UPTREND,NONE,30.0,BOTH,LONG,1.00,1.00,46.26,71.56,50.49,0.7475,0.2145,0.4159,1.9233,FALLING,0,1,20,NONE,0
2026-03-01T05:20:59.035Z,UPTREND,NONE,64.5,LONG_ONLY,LONG,1.20,1.00,51.23,72.80,60.36,0.7254,0.2088,0.4654,1.8118,FLAT,1,0,0,NONE,0
2026-03-01T05:24:00.483Z,UPTREND,NONE,64.5,LONG_ONLY,LONG,1.20,1.00,51.23,72.80,60.36,0.7254,0.2088,0.4150,1.6434,FLAT,1,0,0,NONE,0
2026-03-01T05:28:00.423Z,UPTREND,NONE,60.0,LONG_ONLY,LONG,1.20,1.00,55.72,72.80,68.14,0.6608,0.2107,0.2160,1.7357,FLAT,2,0,0,NONE,0
2026-03-01T05:31:00.646Z,UPTREND,NONE,64.5,LONG_ONLY,LONG,1.20,1.00,52.77,72.80,80.90,0.5464,0.2017,0.3355,1.7527,FLAT,0,1,0,NONE,0
2026-03-01T05:35:00.631Z,UPTREND,NONE,52.5,BOTH,LONG,1.00,1.00,52.77,72.80,80.90,0.5464,0.2017,0.2699,1.4579,FLAT,0,1,0,NONE,0
2026-03-01T05:38:59.435Z,UPTREND,NONE,69.0,LONG_ONLY,LONG,1.20,1.00,56.10,72.80,79.35,0.5552,0.1950,0.3338,1.2973,FLAT,1,0,0,NONE,0
2026-03-01T05:43:00.783Z,UPTREND,NONE,60.0,LONG_ONLY,LONG,1.20,1.00,52.48,72.97,75.13,0.5346,0.1838,0.0984,0.0000,FLAT,0,2,0,NONE,0
2026-03-01T05:46:59.177Z,TRANSITION,NONE,22.5,BOTH,NEUTRAL,0.70,1.00,47.85,72.97,63.71,0.5183,0.1947,-0.0195,0.0000,FLAT,0,3,0,NONE,0
2026-03-01T05:50:00.076Z,TRANSITION,NONE,22.5,BOTH,NEUTRAL,0.70,1.00,47.85,72.97,63.71,0.5183,0.1946,0.0456,0.0000,FLAT,0,3,0,NONE,0
2026-03-01T05:53:59.837Z,TRANSITION,NONE,18.0,BOTH,NEUTRAL,0.70,1.00,51.03,72.97,56.19,0.5142,0.1894,0.0757,0.0000,FLAT,1,0,0,NONE,0
2026-03-01T05:58:00.258Z,CHOP,NONE,10.5,NONE,NEUTRAL,0.50,1.00,43.74,72.97,53.71,0.4577,0.1912,-0.0388,0.0000,FLAT,0,1,0,NONE,0
2026-03-01T06:01:59.909Z,CHOP,NONE,10.5,NONE,NEUTRAL,0.50,1.00,44.22,72.44,53.98,0.4284,0.1828,-0.1136,0.0000,FLAT,1,0,0,NONE,0
2026-03-01T06:05:59.693Z,CHOP,NONE,12.0,NONE,NEUTRAL,0.50,1.00,42.69,72.44,52.59,0.4473,0.1827,-0.1083,0.0000,FALLING,0,1,0,NONE,0
2026-03-01T06:10:00.233Z,TRANSITION,NONE,22.5,BOTH,NEUTRAL,0.70,1.00,42.69,72.44,52.59,0.4473,0.1829,-0.4556,0.0000,FALLING,0,1,0,NONE,0
2026-03-01T06:13:59.598Z,TRANSITION,NONE,27.0,BOTH,NEUTRAL,0.70,1.00,35.97,72.44,38.10,0.5600,0.1886,-0.4672,0.0000,FLAT,0,2,0,NONE,0
2026-03-01T06:17:58.931Z,DOWNTREND,NONE,79.5,SHORT_ONLY,SHORT,1.20,1.00,34.94,72.44,33.52,0.6632,0.1975,-0.5950,0.0000,FLAT,0,3,0,NONE,0
2026-03-01T06:20:59.344Z,DOWNTREND,BREAKOUT,87.0,SHORT_ONLY,SHORT,1.20,1.00,31.18,72.44,25.46,0.8191,0.2039,-0.7343,0.0000,RISING,0,4,0,NONE,0
2026-03-01T06:24:00.140Z,DOWNTREND,BREAKOUT,87.0,SHORT_ONLY,SHORT,1.20,1.00,31.18,72.44,25.46,0.8191,0.2037,-0.6559,-0.9237,RISING,0,4,0,NONE,0
2026-03-01T06:27:59.017Z,DOWNTREND,BREAKOUT,87.0,SHORT_ONLY,SHORT,1.20,1.00,37.70,72.44,19.86,0.8847,0.2058,-0.4405,-0.8918,RISING,1,0,0,NONE,0
2026-03-01T06:30:59.585Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,1.00,36.59,72.44,16.80,0.9532,0.2041,-0.6544,-0.8821,RISING,0,1,0,NONE,0
2026-03-01T06:34:59.895Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,2.00,36.59,72.44,16.80,0.9532,0.2046,-0.8915,-1.4736,RISING,0,1,0,NONE,0
2026-03-01T06:39:00.747Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,2.00,31.27,72.44,15.72,1.0902,0.2111,-0.9003,-1.3656,RISING,0,2,0,NONE,0
2026-03-01T06:42:58.756Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,2.00,31.09,72.44,13.13,1.2017,0.2076,-0.9182,-1.8084,RISING,0,3,0,NONE,0
2026-03-01T06:45:58.879Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,1.00,34.38,72.44,17.51,1.2652,0.2075,-0.7113,-1.8025,RISING,1,0,0,NONE,0
2026-03-01T06:49:59.343Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,2.00,34.38,72.44,17.51,1.2652,0.2078,-0.8711,-1.5109,RISING,1,0,0,NONE,0
2026-03-01T06:52:59.592Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,1.00,30.48,72.44,15.88,1.3703,0.2068,-0.6046,-1.1801,RISING,0,1,0,NONE,0
2026-03-01T06:56:00.739Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,1.00,37.52,72.44,20.73,1.3909,0.2048,-0.5890,-1.0311,RISING,1,0,0,NONE,0
2026-03-01T06:59:59.429Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,1.00,37.52,72.44,20.73,1.3909,0.2049,-0.6296,-1.1162,RISING,1,0,0,NONE,0
2026-03-01T07:03:59.710Z,DOWNTREND,BREAKOUT,100.0,SHORT_ONLY,SHORT,1.20,1.00,37.32,66.71,22.67,1.3624,0.1958,-0.6036,-1.1429,RISING,0,1,0,NONE,0
2026-03-01T07:06:59.720Z,DOWNTREND,BREAKOUT,97.5,SHORT_ONLY,SHORT,1.20,1.00,33.75,66.71,22.23,1.3666,0.1950,-0.5278,-1.3171,FLAT,0,2,0,NONE,0
2026-03-01T07:10:00.470Z,DOWNTREND,NONE,90.0,SHORT_ONLY,SHORT,1.20,1.00,33.75,66.71,22.23,1.3666,0.1947,-0.1584,-1.3254,FLAT,0,2,0,NONE,0
2026-03-01T07:13:59.327Z,DOWNTREND,NONE,67.5,SHORT_ONLY,SHORT,1.20,1.00,36.49,66.71,21.99,1.2950,0.1890,-0.1080,-0.9910,FLAT,1,0,0,NONE,0
2026-03-01T07:17:59.769Z,DOWNTREND,RETEST,60.0,SHORT_ONLY,SHORT,1.20,1.00,45.80,66.71,27.45,1.1651,0.1948,-0.0701,-1.0325,FLAT,2,0,0,NONE,0
2026-03-01T07:21:59.094Z,DOWNTREND,RETEST,67.5,SHORT_ONLY,SHORT,1.20,1.00,44.76,66.71,34.09,1.0907,0.1889,-0.0194,-0.5667,FLAT,0,1,0,NONE,0
2026-03-01T07:25:00.312Z,DOWNTREND,RETEST,67.5,SHORT_ONLY,SHORT,1.20,1.00,44.76,66.71,34.09,1.0907,0.1890,-0.1570,-0.6808,FLAT,0,1,0,NONE,0
2026-03-01T07:28:58.950Z,DOWNTREND,RETEST,45.0,BOTH,SHORT,1.00,1.00,44.68,66.71,45.11,0.9981,0.1814,-0.0954,-0.7497,FLAT,0,2,0,BULLISH_DIV,18
2026-03-01T07:31:59.482Z,DOWNTREND,RETEST,67.5,SHORT_ONLY,SHORT,1.20,1.00,44.10,66.71,46.59,0.8362,0.1734,-0.2138,-0.8671,FLAT,0,3,0,BULLISH_DIV,18
2026-03-01T07:35:59.124Z,TRANSITION,RETEST,27.0,BOTH,NEUTRAL,0.70,1.00,50.47,66.71,49.02,0.7526,0.1802,0.3145,-0.6223,FLAT,1,0,0,BULLISH_DIV,18
2026-03-01T07:39:59.518Z,TRANSITION,RETEST,15.0,BOTH,NEUTRAL,0.70,1.00,50.47,66.71,49.02,0.7526,0.1801,0.3790,-0.5984,FLAT,1,0,0,BULLISH_DIV,18
2026-03-01T07:43:59.521Z,TRANSITION,RETEST,19.5,BOTH,NEUTRAL,0.70,1.00,55.36,66.71,52.89,0.6807,0.1821,0.2308,-0.8140,FALLING,2,0,0,BULLISH_DIV,18
2026-03-01T07:46:59.899Z,CHOP,RETEST,0.0,NONE,NEUTRAL,0.50,1.00,50.63,66.71,53.39,0.5889,0.1843,0.4237,-0.7604,FALLING,0,1,0,BULLISH_DIV,18
