timestamp,regime,special_event,confidence,allowed_sides,bias,lev_mult,size_mult,rsi_5m,rsi_1h,mfi_5m,bb_width,atr_pct,mom_1h,mom_4h,vol_trend,consec_green,consec_red,exhaustion_score,divergence_type,divergence_strength
2026-02-27T01:44:00.882Z,DOWNTREND,BREAKOUT,42.0,BOTH,SHORT,1.00,1.00,51.81,38.82,32.14,0.8122,0.2076,0.1225,-0.3343,FLAT,2,0,0,NONE,0
2026-02-27T01:47:59.201Z,DOWNTREND,BREAKOUT,39.0,BOTH,SHORT,1.00,1.00,46.20,38.82,23.25,0.7647,0.2083,0.1162,-0.4760,RISING,0,1,0,NONE,0
2026-02-27T01:50:59.392Z,DOWNTREND,BREAKOUT,39.0,BOTH,SHORT,1.00,1.00,51.53,38.82,34.32,0.6653,0.2121,0.0161,-0.3961,RISING,1,0,0,NONE,0
2026-02-27T01:53:59.948Z,DOWNTREND,BREAKOUT,39.0,BOTH,SHORT,1.00,1.00,51.53,38.82,34.32,0.6653,0.2120,0.1783,-0.3172,RISING,1,0,0,NONE,0
2026-02-27T01:57:59.759Z,DOWNTREND,BREAKOUT,30.0,BOTH,SHORT,1.00,1.00,53.06,38.82,36.90,0.6349,0.2082,0.0883,-0.2360,RISING,2,0,0,NONE,0
2026-02-27T02:00:59.931Z,CHOP,BREAKOUT,1.5,NONE,NEUTRAL,0.50,1.00,55.94,38.82,43.37,0.6568,0.2079,0.3198,-0.0859,FLAT,3,0,0,NONE,0
2026-02-27T02:04:59.539Z,CHOP,BREAKOUT,1.5,NONE,NEUTRAL,0.50,1.00,55.94,38.82,43.37,0.6568,0.2078,0.3854,-0.0091,FLAT,3,0,0,NONE,0
2026-02-27T02:09:00.208Z,TRANSITION,BREAKOUT,19.5,BOTH,NEUTRAL,0.70,1.00,59.59,38.82,43.11,0.7306,0.2077,0.7570,-0.0101,FLAT,4,0,0,NONE,0
2026-02-27T02:12:00.545Z,TRANSITION,BREAKOUT,19.5,BOTH,NEUTRAL,0.70,1.00,59.57,38.82,47.10,0.7809,0.2019,0.6541,-0.2170,FLAT,0,1,0,NONE,0
2026-02-27T02:15:59.101Z,CHOP,BREAKOUT,7.5,NONE,NEUTRAL,0.50,1.00,53.06,38.82,47.28,0.7905,0.1995,0.3649,-0.3071,FLAT,0,2,0,NONE,0
2026-02-27T02:18:59.304Z,CHOP,BREAKOUT,12.0,NONE,NEUTRAL,0.50,1.00,53.06,38.82,47.28,0.7905,0.1992,0.5072,-0.0788,FLAT,0,2,0,NONE,0
2026-02-27T02:23:00.257Z,UPTREND,BREAKOUT,40.5,BOTH,LONG,1.00,1.00,61.95,38.82,65.37,0.8986,0.2108,0.6047,0.1743,RISING,1,0,0,NONE,0
2026-02-27T02:27:00.581Z,UPTREND,NONE,40.5,BOTH,LONG,1.00,1.00,55.35,38.82,61.62,0.9293,0.2161,0.5636,0.0620,RISING,0,1,0,NONE,0
2026-02-27T02:31:00.511Z,UPTREND,NONE,36.0,BOTH,LONG,1.00,1.00,55.82,38.82,58.05,0.9609,0.2098,0.5624,0.0364,RISING,1,0,0,NONE,0
2026-02-27T02:34:00.774Z,TRANSITION,NONE,28.5,BOTH,NEUTRAL,0.70,1.00,55.82,38.82,58.05,0.9609,0.2096,0.4868,0.0828,RISING,1,0,0,NONE,0
2026-02-27T02:37:59.581Z,UPTREND,NONE,43.5,BOTH,LONG,1.00,1.00,60.08,45.36,61.32,1.0240,0.2057,0.3705,-0.1176,FLAT,2,0,0,NONE,0
2026-02-27T02:40:59.931Z,UPTREND,NONE,75.0,LONG_ONLY,LONG,1.20,1.00,56.78,45.36,55.61,1.0597,0.2013,0.2944,-0.1709,FLAT,0,1,0,NONE,0
2026-02-27T02:45:59.613Z,UPTREND,NONE,55.5,BOTH,LONG,1.00,1.00,54.30,37.53,53.01,1.0462,0.1985,0.3344,0.0000,FLAT,0,2,0,NONE,0
2026-02-27T02:49:00.074Z,UPTREND,NONE,55.5,BOTH,LONG,1.00,1.00,54.30,37.53,53.01,1.0462,0.1985,0.2779,0.0000,FLAT,0,2,0,NONE,0
2026-02-27T02:52:59.296Z,UPTREND,NONE,45.0,BOTH,LONG,1.00,1.00,56.35,37.53,51.21,0.9547,0.1927,0.0915,0.0000,FLAT,1,0,0,NONE,0
2026-02-27T02:55:59.786Z,UPTREND,NONE,33.0,BOTH,LONG,1.00,1.00,48.49,37.53,60.09,0.8548,0.1948,0.0656,0.0000,FLAT,0,1,0,NONE,0
2026-02-27T02:59:00.821Z,UPTREND,NONE,33.0,BOTH,LONG,1.00,1.00,48.49,37.53,60.09,0.8548,0.1947,-0.0385,0.0000,FLAT,0,1,0,NONE,0
2026-02-27T03:03:00.820Z,CHOP,NONE,6.0,NONE,NEUTRAL,0.50,1.00,45.73,37.53,50.75,0.7768,0.1931,-0.2534,0.0000,FLAT,0,2,0,NONE,0
2026-02-27T03:06:59.150Z,DOWNTREND,BREAKOUT,40.5,BOTH,SHORT,1.00,1.00,45.04,35.51,46.27,0.7090,0.1870,-0.4676,0.0000,FLAT,0,3,0,NONE,0
2026-02-27T03:09:59.674Z,DOWNTREND,BREAKOUT,30.0,BOTH,SHORT,1.00,1.00,45.04,35.51,46.27,0.7090,0.1868,-0.2294,0.0000,FLAT,0,3,0,NONE,0
2026-02-27T03:13:59.208Z,DOWNTREND,BREAKOUT,48.0,BOTH,SHORT,1.00,1.00,42.53,35.51,40.65,0.6413,0.1869,-0.3033,0.0000,FALLING,0,4,20,NONE,0
2026-02-27T03:17:59.096Z,DOWNTREND,BREAKOUT,61.5,SHORT_ONLY,SHORT,1.20,1.00,41.86,35.51,35.40,0.6455,0.1837,-0.3110,0.0000,FALLING,0,5,35,NONE,0
2026-02-27T03:21:59.678Z,DOWNTREND,BREAKOUT,67.5,SHORT_ONLY,SHORT,1.20,1.00,42.63,35.51,35.46,0.6701,0.1760,-0.3203,0.0000,FALLING,1,0,20,NONE,0
2026-02-27T03:25:00.806Z,DOWNTREND,BREAKOUT,90.0,SHORT_ONLY,SHORT,1.20,1.00,42.63,35.51,35.46,0.6701,0.1763,-0.4455,-0.6473,FALLING,1,0,20,NONE,0
2026-02-27T03:29:00.662Z,DOWNTREND,BREAKOUT,79.5,SHORT_ONLY,SHORT,1.20,1.00,39.19,35.51,37.08,0.6935,0.1764,-0.4543,-0.6683,FALLING,0,1,20,NONE,0
2026-02-27T03:33:00.360Z,DOWNTREND,BREAKOUT,75.0,SHORT_ONLY,SHORT,1.20,1.00,38.86,35.51,15.53,0.7477,0.1677,-0.5088,-0.5748,FALLING,0,2,20,NONE,0
2026-02-27T03:36:59.823Z,DOWNTREND,BREAKOUT,60.0,SHORT_ONLY,SHORT,1.20,1.00,48.77,35.51,22.01,0.7524,0.1711,-0.3150,-0.5418,FALLING,1,0,20,NONE,0
2026-02-27T03:40:00.265Z,DOWNTREND,BREAKOUT,60.0,SHORT_ONLY,SHORT,1.20,1.00,48.77,35.51,22.01,0.7524,0.1709,-0.2008,-0.3330,FALLING,1,0,20,NONE,0
2026-02-27T03:43:00.799Z,DOWNTREND,BREAKOUT,60.0,SHORT_ONLY,SHORT,1.20,1.00,52.69,35.51,27.52,0.7520,0.1730,-0.1103,-0.2339,FALLING,2,0,20,NONE,0
2026-02-27T03:46:58.870Z,DOWNTREND,BREAKOUT,33.0,BOTH,SHORT,1.00,1.00,56.30,35.51,27.75,0.7458,0.1716,-0.0882,-0.1664,FALLING,3,0,20,NONE,0
2026-02-27T03:49:59.319Z,TRANSITION,BREAKOUT,21.0,BOTH,NEUTRAL,0.70,1.00,56.30,35.51,27.75,0.7458,0.1714,0.0500,-0.0380,FALLING,3,0,0,NONE,0
2026-02-27T03:53:59.065Z,CHOP,BREAKOUT,10.5,NONE,NEUTRAL,0.50,1.00,58.41,35.51,35.55,0.7481,0.1701,0.2998,0.0789,FALLING,4,0,0,NONE,0
2026-02-27T03:56:59.649Z,CHOP,RETEST,4.5,NONE,NEUTRAL,0.50,1.00,61.52,35.51,45.16,0.7806,0.1697,0.3830,0.2345,FALLING,5,0,0,NONE,0
2026-02-27T04:00:00.395Z,CHOP,RETEST,4.5,NONE,NEUTRAL,0.50,1.00,61.52,35.51,45.16,0.7806,0.1697,0.4838,0.2319,FALLING,5,0,0,NONE,0
2026-02-27T04:03:58.926Z,UPTREND,NONE,57.0,BOTH,LONG,1.00,1.00,65.82,35.51,52.18,0.8200,0.1785,0.9142,0.6912,FLAT,6,0,15,NONE,0
2026-02-27T04:06:59.920Z,UPTREND,NONE,69.0,LONG_ONLY,LONG,1.20,1.00,72.44,45.36,63.18,1.0167,0.1994,0.9150,0.3362,FLAT,7,0,25,NONE,0
2026-02-27T04:11:00.010Z,UPTREND,BREAKOUT,69.0,LONG_ONLY,LONG,1.20,2.00,69.70,45.36,72.52,1.1445,0.2018,1.0379,0.7644,RISING,0,1,0,NONE,0
2026-02-27T04:14:59.104Z,UPTREND,BREAKOUT,69.0,LONG_ONLY,LONG,1.20,2.00,69.70,45.36,72.52,1.1445,0.2016,1.1139,0.7955,RISING,0,1,0,NONE,0
2026-02-27T04:17:59.994Z,UPTREND,BREAKOUT,76.5,LONG_ONLY,LONG,1.20,2.00,74.05,45.36,79.86,1.3379,0.2083,1.3748,1.1637,RISING,1,0,0,NONE,0
2026-02-27T04:21:59.160Z,UPTREND,BREAKOUT,76.5,LONG_ONLY,LONG,1.20,1.00,78.65,45.36,89.56,1.6515,0.2239,1.3009,1.0713,RISING,2,0,25,NONE,0
2026-02-27T04:24:59.205Z,UPTREND,BREAKOUT,76.5,LONG_ONLY,LONG,1.20,1.00,78.65,45.36,89.56,1.6515,0.2239,1.3173,1.1404,RISING,2,0,25,NONE,0
2026-02-27T04:28:59.918Z,UPTREND,BREAKOUT,69.0,LONG_ONLY,LONG,1.20,1.00,69.59,45.36,85.91,1.8044,0.2257,1.2284,0.9308,RISING,0,1,0,NONE,0
2026-02-27T04:33:00.002Z,UPTREND,BREAKOUT,87.0,LONG_ONLY,LONG,1.20,1.00,66.78,45.36,78.46,1.9093,0.2213,0.9763,0.9497,RISING,0,2,0,NONE,0
2026-02-27T04:37:00.312Z,UPTREND,BREAKOUT,87.0,LONG_ONLY,LONG,1.20,1.00,61.48,45.36,69.51,1.9480,0.2263,0.8670,1.0266,RISING,0,3,0,NONE,0
2026-02-27T04:40:59.280Z,UPTREND,BREAKOUT,87.0,LONG_ONLY,LONG,1.20,1.00,58.24,45.36,69.37,1.9444,0.2201,0.7288,0.8771,RISING,0,4,0,NONE,0
2026-02-27T04:44:00.705Z,UPTREND,BREAKOUT,87.0,LONG_ONLY,LONG,1.20,1.00,58.24,45.36,69.37,1.9444,0.2202,0.5459,0.9376,RISING,0,4,0,NONE,0
2026-02-27T04:47:59.591Z,UPTREND,BREAKOUT,87.0,LONG_ONLY,LONG,1.20,1.00,57.24,45.36,63.18,1.9205,0.2164,0.6432,0.9442,RISING,0,5,0,NONE,0
2026-02-27T04:51:58.909Z,UPTREND,BREAKOUT,79.5,LONG_ONLY,LONG,1.20,1.00,59.09,45.36,63.60,1.8744,0.2137,0.4539,0.8051,RISING,1,0,0,NONE,0
2026-02-27T04:54:59.422Z,UPTREND,BREAKOUT,87.0,LONG_ONLY,LONG,1.20,1.00,59.09,45.36,63.60,1.8744,0.2133,0.5385,1.1138,RISING,1,0,0,NONE,0
2026-02-27T05:00:00.999Z,UPTREND,BREAKOUT,75.0,LONG_ONLY,LONG,1.20,1.00,62.18,45.36,65.12,1.8215,0.2177,0.1693,0.7275,RISING,2,0,0,NONE,0
2026-02-27T05:04:00.249Z,UPTREND,RETEST,67.5,LONG_ONLY,LONG,1.20,1.00,54.68,45.36,59.31,1.7234,0.2237,0.0289,1.1216,RISING,0,1,0,NONE,0
2026-02-27T05:07:59.994Z,UPTREND,NONE,79.5,LONG_ONLY,LONG,1.20,1.00,57.18,45.48,60.53,1.5685,0.2199,0.1473,1.3475,RISING,1,0,0,NONE,0
2026-02-27T05:11:58.855Z,UPTREND,RETEST,67.5,LONG_ONLY,LONG,1.20,1.00,55.72,45.48,57.77,1.3584,0.2095,-0.1623,1.3026,FLAT,0,1,0,NONE,0
2026-02-27T05:14:59.914Z,UPTREND,RETEST,67.5,LONG_ONLY,LONG,1.20,1.00,55.72,45.48,57.77,1.3584,0.2094,-0.1954,1.2793,FLAT,0,1,0,NONE,0
2026-02-27T05:18:58.948Z,UPTREND,NONE,67.5,LONG_ONLY,LONG,1.20,1.00,58.28,45.48,54.95,1.2055,0.2093,-0.4026,1.2281,FLAT,1,0,0,NONE,0
2026-02-27T05:22:00.647Z,UPTREND,NONE,55.5,BOTH,LONG,1.00,1.00,56.79,45.48,48.24,1.0549,0.2007,-0.3533,1.0869,FLAT,0,1,0,NONE,0
2026-02-27T05:25:59.947Z,UPTREND,RETEST,37.5,BOTH,LONG,1.00,1.00,54.05,45.48,41.59,0.9146,0.2071,-0.2265,0.9554,FALLING,0,2,20,NONE,0
2026-02-27T05:29:00.716Z,UPTREND,RETEST,48.0,BOTH,LONG,1.00,1.00,54.05,45.48,41.59,0.9146,0.2070,-0.1861,1.1185,FALLING,0,2,20,NONE,0
2026-02-27T05:32:59.913Z,UPTREND,NONE,63.0,LONG_ONLY,LONG,1.20,1.00,55.16,45.48,33.97,0.7693,0.1989,-0.0230,0.9980,FALLING,1,0,20,NONE,0
2026-02-27T05:36:00.718Z,UPTREND,NONE,33.0,BOTH,LONG,1.00,1.00,57.22,45.48,38.73,0.6373,0.1935,-0.0473,0.8446,FALLING,2,0,20,NONE,0
2026-02-27T05:39:59.330Z,UPTREND,NONE,33.0,BOTH,LONG,1.00,1.00,57.22,45.48,38.73,0.6373,0.1934,0.0868,0.8256,FALLING,2,0,20,NONE,0
2026-02-27T05:44:00.331Z,UPTREND,NONE,37.5,BOTH,LONG,1.00,1.00,57.57,45.48,41.67,0.5537,0.1894,0.1447,1.0296,FALLING,3,0,20,NONE,0
2026-02-27T05:47:59.055Z,TRANSITION,NONE,27.0,BOTH,NEUTRAL,0.70,1.00,56.78,45.48,51.85,0.5512,0.1804,-0.0363,0.7159,FALLING,0,1,0,NONE,0
2026-02-27T05:50:59.057Z,CHOP,RETEST,9.0,NONE,NEUTRAL,0.50,1.00,52.50,45.48,52.83,0.5503,0.1768,-0.0155,0.7717,FALLING,0,2,0,NONE,0
2026-02-27T05:54:59.056Z,CHOP,RETEST,9.0,NONE,NEUTRAL,0.50,1.00,52.50,45.48,52.83,0.5503,0.1769,-0.1856,0.7190,FALLING,0,2,0,NONE,0
2026-02-27T05:58:59.051Z,CHOP,RETEST,9.0,NONE,NEUTRAL,0.50,1.00,50.26,45.48,58.61,0.5582,0.1702,-0.0722,0.5223,FALLING,0,3,0,NONE,0
2026-02-27T06:03:00.669Z,CHOP,RETEST,9.0,NONE,NEUTRAL,0.50,1.00,49.26,45.48,50.21,0.3951,0.1660,-0.1303,0.4959,FALLING,0,4,0,NONE,0
2026-02-27T06:06:00.718Z,CHOP,RETEST,9.0,NONE,NEUTRAL,0.50,1.00,51.93,44.74,44.20,0.3189,0.1606,-0.0972,0.4166,FALLING,1,0,0,NONE,0
2026-02-27T06:10:00.277Z,CHOP,RETEST,9.0,NONE,NEUTRAL,0.50,1.00,51.93,44.74,44.20,0.3189,0.1607,-0.1428,0.5403,FALLING,1,0,0,NONE,0
2026-02-27T06:14:00.279Z,CHOP,RETEST,9.0,NONE,NEUTRAL,0.50,1.00,48.40,44.74,52.45,0.2825,0.1580,-0.2794,0.4972,FALLING,0,1,0,NONE,0
2026-02-27T06:18:00.386Z,CHOP,RETEST,4.5,NONE,NEUTRAL,0.50,1.00,45.24,44.74,33.54,0.3233,0.1551,-0.2758,0.4395,FALLING,0,2,0,NONE,0
2026-02-27T06:21:59.931Z,CHOP,RETEST,12.0,NONE,NEUTRAL,0.50,1.00,43.87,44.74,26.71,0.3756,0.1527,-0.1517,0.2979,FALLING,0,3,0,NONE,0
2026-02-27T06:25:00.690Z,TRANSITION,RETEST,24.0,BOTH,NEUTRAL,0.70,1.00,43.87,44.74,26.71,0.3756,0.1528,-0.2968,0.2449,FALLING,0,3,0,NONE,0
2026-02-27T06:28:59.235Z,DOWNTREND,BREAKOUT,34.5,BOTH,SHORT,1.00,1.00,40.71,44.74,19.28,0.4509,0.1486,-0.3489,0.2103,FALLING,0,4,20,NONE,0
2026-02-27T06:33:00.125Z,TRANSITION,BREAKOUT,22.5,BOTH,NEUTRAL,0.70,1.00,41.68,44.74,17.57,0.4997,0.1467,-0.3244,0.1738,FALLING,1,0,0,NONE,0
2026-02-27T06:36:59.905Z,TRANSITION,BREAKOUT,15.0,BOTH,NEUTRAL,0.70,1.00,45.90,44.74,29.83,0.4845,0.1475,-0.0952,0.4148,FLAT,2,0,0,NONE,0
2026-02-27T06:40:59.253Z,TRANSITION,BREAKOUT,15.0,BOTH,NEUTRAL,0.70,1.00,52.58,44.74,34.23,0.4847,0.1486,-0.1261,0.4353,FLAT,3,0,0,NONE,0
2026-02-27T06:44:00.686Z,TRANSITION,BREAKOUT,15.0,BOTH,NEUTRAL,0.70,1.00,52.58,44.74,34.23,0.4847,0.1486,-0.1347,0.4836,FLAT,3,0,0,NONE,0
2026-02-27T06:47:59.097Z,CHOP,BREAKOUT,12.0,NONE,NEUTRAL,0.50,1.00,52.65,44.74,33.32,0.4760,0.1422,0.0441,0.5174,RISING,4,0,0,NONE,0
2026-02-27T06:50:59.804Z,CHOP,BREAKOUT,4.5,NONE,NEUTRAL,0.50,1.00,54.21,44.74,37.90,0.4731,0.1411,-0.0493,0.5141,FLAT,5,0,0,NONE,0
2026-02-27T06:55:00.458Z,CHOP,BREAKOUT,4.5,NONE,NEUTRAL,0.50,1.00,54.21,44.74,37.90,0.4731,0.1411,-0.0520,0.6104,FLAT,5,0,0,NONE,0
2026-02-27T06:58:58.937Z,CHOP,BREAKOUT,4.5,NONE,NEUTRAL,0.50,1.00,50.00,44.74,34.75,0.4509,0.1395,-0.0931,0.5935,FLAT,0,1,0,NONE,0
2026-02-27T07:02:00.668Z,CHOP,BREAKOUT,12.0,NONE,NEUTRAL,0.50,1.00,45.79,44.74,35.18,0.4460,0.1367,-0.1343,0.6159,RISING,0,2,0,NONE,0
2026-02-27T07:05:59.700Z,CHOP,BREAKOUT,12.0,NONE,NEUTRAL,0.50,1.00,41.88,42.37,36.37,0.4718,0.1401,-0.2367,0.7032,FLAT,0,3,0,NONE,0
2026-02-27T07:09:58.680Z,CHOP,BREAKOUT,12.0,NONE,NEUTRAL,0.50,1.00,41.88,42.37,36.37,0.4718,0.1399,-0.0006,0.7275,FLAT,0,3,0,NONE,0
2026-02-27T07:12:59.919Z,CHOP,BREAKOUT,0.0,NONE,NEUTRAL,0.50,1.00,49.34,42.37,42.82,0.4605,0.1425,0.0343,0.8376,FLAT,1,0,0,NONE,0
2026-02-27T07:16:58.943Z,CHOP,BREAKOUT,13.5,NONE,NEUTRAL,0.50,1.00,46.53,42.37,38.87,0.4322,0.1392,-0.1355,0.6163,FLAT,0,1,0,NONE,0
2026-02-27T07:19:59.741Z,CHOP,BREAKOUT,13.5,NONE,NEUTRAL,0.50,1.00,46.53,42.37,38.87,0.4322,0.1391,0.0075,0.6476,FLAT,0,1,0,NONE,0
2026-02-27T07:24:00.658Z,CHOP,BREAKOUT,13.5,NONE,NEUTRAL,0.50,1.00,46.41,42.37,34.11,0.3888,0.1373,0.0398,0.7335,FLAT,0,2,0,NONE,0
2026-02-27T07:28:00.133Z,CHOP,BREAKOUT,6.0,NONE,NEUTRAL,0.50,1.00,43.78,42.37,35.78,0.3493,0.1376,-0.0010,0.6665,FALLING,0,3,0,NONE,0
2026-02-27T07:31:59.650Z,CHOP,BREAKOUT,6.0,NONE,NEUTRAL,0.50,1.00,37.31,42.37,35.52,0.3945,0.1454,-0.1336,0.5516,FALLING,0,4,0,NONE,0
2026-02-27T07:36:00.410Z,CHOP,BREAKOUT,7.5,NONE,NEUTRAL,0.50,1.00,46.70,42.37,45.86,0.3870,0.1471,-0.1820,0.5489,FLAT,1,0,0,NONE,0
2026-02-27T07:39:59.081Z,CHOP,BREAKOUT,4.5,NONE,NEUTRAL,0.50,1.00,46.70,42.37,45.86,0.3870,0.1472,-0.2815,0.3882,FLAT,1,0,0,NONE,0
2026-02-27T07:42:59.494Z,DOWNTREND,BREAKOUT,30.0,BOTH,SHORT,1.00,1.00,43.06,42.37,47.97,0.3993,0.1514,-0.3293,0.2771,FLAT,0,1,0,NONE,0
2026-02-27T07:46:59.193Z,TRANSITION,BREAKOUT,22.5,BOTH,NEUTRAL,0.70,1.00,41.94,42.37,34.75,0.3961,0.1518,-0.2681,0.3606,FLAT,0,2,0,NONE,0
2026-02-27T07:49:59.216Z,TRANSITION,BREAKOUT,22.5,BOTH,NEUTRAL,0.70,1.00,41.94,42.37,34.75,0.3961,0.1517,-0.1028,0.3689,FLAT,0,2,0,NONE,0
2026-02-27T07:52:59.239Z,TRANSITION,BREAKOUT,15.0,BOTH,NEUTRAL,0.70,1.00,51.31,42.37,33.33,0.3876,0.1586,-0.0152,0.2759,FLAT,1,0,0,NONE,0
2026-02-27T07:55:59.507Z,CHOP,BREAKOUT,12.0,NONE,NEUTRAL,0.50,1.00,54.84,42.37,37.50,0.4048,0.1549,0.0680,0.1647,RISING,2,0,0,NONE,0
2026-02-27T07:59:59.096Z,CHOP,BREAKOUT,12.0,NONE,NEUTRAL,0.50,1.00,54.84,42.37,37.50,0.4048,0.1550,0.0059,0.0744,RISING,2,0,0,NONE,0
