timestamp,type,side,price,conditions_met,ema_cross,rsi_confirm,mfi_confirm,trend_align,volume_confirm,rsi,mfi,atr,bb_width,leverage,stop_loss,take_profit
2026-02-25T16:47:01.571Z,ENTRY_LONG,LONG,67963.50,4,true,true,true,true,false,60.28,58.64,75.0064,0.2798,15,67888.49,68113.51
2026-02-25T16:48:00.518Z,ENTRY_LONG,LONG,68015.60,5,true,true,true,true,true,63.60,68.67,76.6988,0.3183,15,67938.90,68169.00
2026-02-25T16:49:01.666Z,ENTRY_LONG,LONG,68025.60,4,true,true,true,true,false,64.21,78.43,73.6489,0.3606,15,67951.95,68172.90
2026-02-25T16:50:00.440Z,ENTRY_LONG,LONG,68051.40,4,true,true,true,true,false,65.82,77.47,72.7025,0.3870,15,67978.70,68196.81
2026-02-25T16:52:00.309Z,ENTRY_LONG,LONG,67998.00,4,true,true,true,true,false,59.34,62.83,73.9961,0.3919,15,67924.00,68145.99
2026-02-25T16:54:01.382Z,ENTRY_LONG,LONG,68001.10,4,true,true,true,true,false,59.07,68.98,68.7425,0.3885,15,67932.36,68138.59
2026-02-25T16:56:01.026Z,ENTRY_LONG,LONG,67997.40,4,true,true,true,true,false,58.48,63.85,66.1122,0.3571,15,67931.29,68129.62
2026-02-25T16:57:01.235Z,ENTRY_LONG,LONG,68151.90,5,true,true,true,true,true,69.42,67.21,72.8327,0.4447,15,68079.07,68297.57
2026-02-25T16:58:00.323Z,ENTRY_LONG,LONG,68173.00,5,true,true,true,true,true,69.85,76.45,70.5875,0.5122,15,68102.41,68314.18
2026-02-25T16:59:01.820Z,ENTRY_LONG,LONG,68231.30,5,true,true,true,true,true,73.16,82.09,71.6813,0.5863,15,68159.62,68374.66
2026-02-25T17:00:00.230Z,ENTRY_LONG,LONG,68228.50,4,true,false,true,true,true,72.80,85.28,73.1612,0.6205,15,68155.34,68374.82
2026-02-25T17:01:00.222Z,ENTRY_LONG,LONG,68191.40,4,true,false,true,true,true,67.93,70.04,75.0140,0.6297,15,68116.39,68341.43
2026-02-25T17:02:00.351Z,ENTRY_LONG,LONG,68401.20,5,true,true,true,true,true,77.21,75.68,87.6701,0.7511,15,68313.53,68576.54
2026-02-25T17:03:00.812Z,ENTRY_LONG,LONG,68415.20,5,true,true,true,true,true,77.67,79.14,89.0865,0.8584,15,68326.11,68593.37
2026-02-25T17:08:01.057Z,ENTRY_LONG,LONG,68037.00,4,true,true,true,true,false,47.99,64.46,97.1943,0.7625,15,67939.81,68231.39
2026-02-25T17:09:00.076Z,ENTRY_LONG,LONG,68118.40,4,true,true,true,true,false,52.99,66.75,99.1518,0.7535,15,68019.25,68316.70
2026-02-25T17:10:00.205Z,ENTRY_LONG,LONG,68233.10,4,true,true,true,true,false,59.38,67.94,101.4696,0.7645,15,68131.63,68436.04
2026-02-25T17:11:00.370Z,ENTRY_LONG,LONG,68470.40,4,true,true,true,true,false,67.99,68.19,111.1717,0.8547,15,68359.23,68692.74
2026-02-25T17:12:00.563Z,ENTRY_LONG,LONG,68527.00,5,true,true,true,true,true,69.71,69.20,109.3595,0.9536,15,68417.64,68745.72
2026-02-25T17:13:00.267Z,ENTRY_LONG,LONG,68450.00,4,true,false,true,true,true,64.63,60.33,111.7981,0.9781,15,68338.20,68673.60
2026-02-25T17:14:00.061Z,ENTRY_LONG,LONG,68453.60,4,true,true,true,true,false,65.04,53.53,110.7482,0.9924,15,68342.85,68675.10
2026-02-25T17:15:01.024Z,ENTRY_LONG,LONG,68467.90,4,true,true,true,true,false,65.28,57.76,105.7091,0.9821,15,68362.19,68679.32
2026-02-25T17:16:00.273Z,ENTRY_LONG,LONG,68514.70,4,true,true,true,true,false,67.07,50.64,104.4941,0.9774,15,68410.21,68723.69
2026-02-25T17:21:00.265Z,ENTRY_LONG,LONG,68289.50,4,true,true,true,true,false,51.55,54.41,105.2190,1.0120,15,68184.28,68499.94
2026-02-25T17:22:01.890Z,ENTRY_LONG,LONG,68368.30,4,true,true,true,true,false,55.65,59.19,103.3319,1.0080,15,68264.97,68574.96
2026-02-25T17:23:00.489Z,ENTRY_LONG,LONG,68553.70,4,true,true,true,true,false,63.47,58.13,109.9796,1.0470,15,68443.72,68773.66
2026-02-25T17:25:00.402Z,ENTRY_LONG,LONG,68588.50,4,true,true,true,true,false,64.78,59.91,103.4947,1.0766,15,68485.01,68795.49
2026-02-25T17:27:01.116Z,ENTRY_LONG,LONG,68549.60,4,true,true,true,true,false,61.11,51.23,102.2551,0.9098,15,68447.34,68754.11
2026-02-25T17:29:00.339Z,ENTRY_LONG,LONG,68502.10,4,true,true,true,true,false,57.75,60.45,100.9848,0.6397,15,68401.12,68704.07
2026-02-25T17:30:01.331Z,ENTRY_LONG,LONG,68510.60,4,true,true,true,true,false,57.99,57.05,98.0216,0.5791,15,68412.58,68706.64
2026-02-25T17:31:00.979Z,ENTRY_LONG,LONG,68564.90,4,true,true,true,true,false,60.95,56.79,96.8772,0.5934,15,68468.02,68758.65
2026-02-25T17:34:01.148Z,ENTRY_LONG,LONG,68450.00,4,true,true,true,true,false,52.67,60.69,99.2864,0.5963,15,68350.71,68648.57
2026-02-25T17:35:00.289Z,ENTRY_LONG,LONG,68450.00,4,true,true,true,true,false,52.73,57.18,95.5731,0.5964,15,68354.43,68641.15
2026-02-25T17:36:01.511Z,ENTRY_LONG,LONG,68526.40,4,true,true,true,true,false,57.06,56.67,95.1821,0.5984,15,68431.22,68716.76
2026-02-25T17:41:00.972Z,ENTRY_LONG,LONG,68547.20,4,true,true,true,true,false,57.69,54.11,87.6802,0.3217,15,68459.52,68722.56
2026-02-25T17:42:00.280Z,ENTRY_LONG,LONG,68598.00,4,true,true,true,true,false,60.85,58.83,85.8887,0.2871,15,68512.11,68769.78
2026-02-25T17:43:01.479Z,ENTRY_LONG,LONG,68665.40,4,true,true,true,true,false,64.64,59.04,88.4610,0.3421,15,68576.94,68842.32
2026-02-25T17:44:00.300Z,ENTRY_LONG,LONG,68670.40,5,true,true,true,true,true,64.91,69.26,86.9852,0.3899,15,68583.41,68844.37
2026-02-25T17:45:00.197Z,ENTRY_LONG,LONG,68708.70,4,true,true,true,true,false,67.15,59.75,90.1934,0.4498,15,68618.51,68889.09
2026-02-25T17:46:00.545Z,ENTRY_LONG,LONG,68625.00,4,true,false,true,true,true,58.68,72.68,96.2367,0.4641,15,68528.76,68817.47
2026-02-25T17:47:01.293Z,ENTRY_LONG,LONG,68628.80,5,true,true,true,true,true,58.92,70.57,92.0055,0.4780,15,68536.79,68812.81
2026-02-25T17:48:00.765Z,ENTRY_LONG,LONG,68649.00,4,true,true,true,true,false,60.27,70.79,88.2480,0.4840,15,68560.75,68825.50
2026-02-25T17:50:00.448Z,ENTRY_LONG,LONG,68682.00,4,true,true,true,true,false,62.51,71.96,80.4465,0.5114,15,68601.55,68842.89
2026-02-25T17:51:00.090Z,ENTRY_LONG,LONG,68750.00,5,true,true,true,true,true,66.23,78.68,84.4074,0.5560,15,68665.59,68918.81
2026-02-25T17:52:00.292Z,ENTRY_LONG,LONG,68792.60,5,true,true,true,true,true,69.19,81.39,83.3926,0.6040,15,68709.21,68959.39
2026-02-25T17:57:00.250Z,ENTRY_LONG,LONG,68598.90,4,true,true,true,true,false,49.84,61.29,81.1399,0.4385,15,68517.76,68761.18
2026-02-25T18:03:00.949Z,ENTRY_SHORT,SHORT,68410.00,4,true,true,true,true,false,36.75,45.88,80.8412,0.4788,15,68490.84,68248.32
2026-02-25T18:04:00.075Z,ENTRY_SHORT,SHORT,68347.10,4,true,true,true,true,false,33.47,39.05,80.5240,0.5990,15,68427.62,68186.05
2026-02-25T18:05:00.683Z,ENTRY_SHORT,SHORT,68385.80,4,true,false,true,true,true,37.19,39.20,78.9222,0.6536,15,68464.72,68227.96
2026-02-25T18:11:00.478Z,ENTRY_LONG,LONG,68773.40,4,true,true,true,true,false,63.76,55.31,83.6492,0.6923,15,68689.75,68940.70
2026-02-25T18:12:01.076Z,ENTRY_LONG,LONG,68818.20,4,true,true,true,true,false,65.89,63.17,85.1814,0.7058,15,68733.02,68988.56
2026-02-25T18:13:00.439Z,ENTRY_LONG,LONG,68786.00,4,true,false,true,true,true,63.03,56.97,84.0399,0.7338,15,68701.96,68954.08
2026-02-25T18:14:00.102Z,ENTRY_LONG,LONG,68826.40,4,true,true,true,true,false,64.95,56.29,80.7156,0.7789,15,68745.68,68987.83
2026-02-25T18:17:00.048Z,ENTRY_LONG,LONG,68830.30,4,true,true,true,true,false,63.33,64.29,80.2472,0.8892,15,68750.05,68990.79
2026-02-25T18:20:00.693Z,ENTRY_LONG,LONG,68762.90,4,true,true,true,true,false,56.58,52.55,90.0831,0.9188,15,68672.82,68943.07
2026-02-25T18:21:01.144Z,ENTRY_LONG,LONG,68821.50,4,true,true,true,true,false,60.28,54.08,90.1343,0.9386,15,68731.37,69001.77
2026-02-25T18:22:00.417Z,ENTRY_LONG,LONG,68834.30,4,true,true,true,true,false,61.06,53.96,86.1890,0.9507,15,68748.11,69006.68
2026-02-25T18:23:01.332Z,ENTRY_LONG,LONG,68918.30,4,true,true,true,true,false,65.81,53.89,86.3969,0.9243,15,68831.90,69091.09
2026-02-25T18:24:00.360Z,ENTRY_LONG,LONG,69001.30,5,true,true,true,true,true,69.73,57.92,88.8186,0.8653,15,68912.48,69178.94
2026-02-25T18:27:00.417Z,ENTRY_LONG,LONG,69028.50,4,true,true,true,true,false,66.88,57.62,89.9404,0.6223,15,68938.56,69208.38
2026-02-25T18:28:00.004Z,ENTRY_LONG,LONG,69062.60,4,true,true,true,true,false,68.35,59.55,87.4875,0.6195,15,68975.11,69237.57
2026-02-25T18:29:00.141Z,ENTRY_LONG,LONG,69343.00,5,true,true,true,true,true,77.36,64.49,103.4884,0.8397,15,69239.51,69549.98
2026-02-25T18:30:00.195Z,ENTRY_LONG,LONG,69293.00,4,true,false,true,true,true,73.10,77.72,107.4106,0.9605,15,69185.59,69507.82
2026-02-25T18:32:00.893Z,ENTRY_LONG,LONG,69348.40,4,true,true,true,true,false,73.68,69.34,109.2959,1.1641,15,69239.10,69566.99
2026-02-25T18:34:00.063Z,ENTRY_LONG,LONG,69267.10,4,true,true,true,true,false,66.83,72.33,108.8960,1.2329,15,69158.20,69484.89
2026-02-25T18:35:00.608Z,ENTRY_LONG,LONG,69269.70,4,true,true,true,true,false,66.93,71.95,105.5248,1.2521,15,69164.18,69480.75
2026-02-25T18:36:00.120Z,ENTRY_LONG,LONG,69357.50,4,true,true,true,true,false,70.19,72.25,109.3088,1.2723,15,69248.19,69576.12
2026-02-25T18:37:00.071Z,ENTRY_LONG,LONG,69395.00,4,true,true,true,true,false,72.37,73.87,106.5153,1.3182,15,69288.48,69608.03
2026-02-25T18:38:00.349Z,ENTRY_LONG,LONG,69457.80,4,true,true,true,true,false,73.50,73.88,102.8999,1.3446,15,69354.90,69663.60
2026-02-25T18:42:01.097Z,ENTRY_LONG,LONG,69473.30,4,true,true,true,true,false,70.24,71.66,99.9304,1.0912,15,69373.37,69673.16
2026-02-25T18:43:00.396Z,ENTRY_LONG,LONG,69443.80,4,true,false,true,true,true,67.58,72.06,99.8639,1.0304,15,69343.94,69643.53
2026-02-25T18:44:01.300Z,ENTRY_LONG,LONG,69400.70,4,true,false,true,true,true,63.79,53.80,95.8594,0.9796,15,69304.84,69592.42
2026-02-25T18:45:00.186Z,ENTRY_LONG,LONG,69423.70,5,true,true,true,true,true,64.92,64.90,90.7623,0.8470,15,69332.94,69605.22
2026-02-25T18:46:00.321Z,ENTRY_LONG,LONG,69292.50,4,true,false,true,true,true,54.46,54.68,94.4007,0.6791,15,69198.10,69481.30
2026-02-25T18:48:00.951Z,ENTRY_LONG,LONG,69279.90,4,true,true,true,true,false,53.49,51.15,91.3409,0.4285,15,69188.56,69462.58
2026-02-25T19:35:01.144Z,ENTRY_SHORT,SHORT,68774.10,5,true,true,true,true,true,35.49,30.22,73.4244,0.4219,12,68920.95,68517.11
2026-02-25T20:11:00.773Z,ENTRY_SHORT,SHORT,68828.00,5,true,true,true,true,true,36.34,27.65,53.1780,0.3675,12,68934.36,68641.88
2026-02-25T20:12:19.207Z,ENTRY_SHORT,SHORT,68748.30,5,true,true,true,true,true,29.47,21.88,56.1510,0.4420,12,68860.60,68551.77
2026-02-25T20:13:00.758Z,ENTRY_SHORT,SHORT,68670.70,5,true,true,true,true,true,24.59,14.46,58.9545,0.5529,12,68788.61,68464.36
